"Members – Detailed Travel Expenditures Report – Masse, Brian – Q2 2021"
Claim,Travel start date,Travel end date,Traveller Name,Traveller Type,Purpose of Travel,Dates,Departure,Destination,Transportation,Accommodations,Meals and Incidentals,Points Reg.,Points Spec.,Points U.S.A.,Total
T0203345,2020/06/16,2020/06/19,,,,,,,858.9500,0.0000,393.2100,1.0000,0,0,1252.16
T0203345,2020/06/16,2020/06/19,"Masse, Brian",Member,To travel to/from constituency and Ottawa,2020/06/16,Windsor,Ottawa,,,,,,,
T0203345,2020/06/16,2020/06/19,"Masse, Brian",Member,To travel to/from constituency and Ottawa,2020/06/19,Ottawa,Windsor,,,,,,,
T0203250,2020/07/01,2020/07/31,,,,,,,0.0000,137.9500,0.0000,0,0,0,137.95
T0203250,2020/07/01,2020/07/31,"Masse, Brian",Member,Secondary Residence,2020/07/01,Ottawa,Ottawa,,,,,,,
T0203312,2020/07/11,2020/07/17,,,,,,,815.9500,0.0000,196.6100,1.0000,0,0,1012.56
T0203312,2020/07/11,2020/07/17,"Masse, Brian",Member,To travel to/from constituency and Ottawa,2020/07/11,Windsor,Ottawa,,,,,,,
T0203312,2020/07/11,2020/07/17,"Masse, Brian",Member,To travel to/from constituency and Ottawa,2020/07/17,Ottawa,Windsor,,,,,,,
T0203983,2020/08/01,2020/08/31,,,,,,,0.0000,137.9500,0.0000,0,0,0,137.95
T0203983,2020/08/01,2020/08/31,"Masse, Brian",Member,Secondary Residence,2020/08/01,Ottawa,Ottawa,,,,,,,
200430753,2020/08/01,2020/08/31,,,,,,,0.0000,1400.0000,0.0000,0,0,0,1400.00
200430753,2020/08/01,2020/08/31,"Masse, Brian",Member,Secondary Residence,2020/08/01,OTTAWA,OTTAWA,,,,,,,
T0204596,2020/08/22,2020/08/28,,,,,,,760.6300,0.0000,393.2100,1.0000,0,0,1153.84
T0204596,2020/08/22,2020/08/28,"Masse, Brian",Member,To travel to/from constituency and Ottawa,2020/08/22,Windsor,Ottawa,,,,,,,
T0204596,2020/08/22,2020/08/28,"Masse, Brian",Member,To travel to/from constituency and Ottawa,2020/08/28,Ottawa,Windsor,,,,,,,
T0204584,2020/08/24,2020/08/31,,,,,,,0.0000,498.0600,0.0000,0,0,0,498.06
T0204584,2020/08/24,2020/08/31,"Masse, Brian",Member,Secondary Residence,2020/08/24,Ottawa,Ottawa,,,,,,,
T0203985,2020/09/01,2020/09/30,,,,,,,0.0000,3940.0000,0.0000,0,0,0,3940.00
T0203985,2020/09/01,2020/09/30,"Masse, Brian",Member,Secondary Residence,2020/09/01,Ottawa,Ottawa,,,,,,,
200442098,2020/10/01,2020/10/31,,,,,,,0.0000,1930.0000,0.0000,0,0,0,1930.00
200442098,2020/10/01,2020/10/31,"Masse, Brian",Member,Secondary Residence,2020/10/01,OTTAWA,OTTAWA,,,,,,,
