"Members – Detailed Travel Expenditures Report – Brière, Élisabeth – Q2 2021"
Claim,Travel start date,Travel end date,Traveller Name,Traveller Type,Purpose of Travel,Dates,Departure,Destination,Transportation,Accommodations,Meals and Incidentals,Points Reg.,Points Spec.,Points U.S.A.,Total
T0203426,2020/07/17,2020/07/17,,,,,,,314.8900,0.0000,79.6400,1.0000,0,0,394.53
T0203426,2020/07/17,2020/07/17,"Brière, Élisabeth",Member,To travel to/from constituency and Ottawa,2020/07/17,Sherbrooke,Ottawa,,,,,,,
T0203426,2020/07/17,2020/07/17,"Brière, Élisabeth",Member,To travel to/from constituency and Ottawa,2020/07/17,Ottawa,Sherbrooke,,,,,,,
T0203427,2020/07/22,2020/07/23,,,,,,,314.8900,0.0000,79.8700,1.0000,0,0,394.76
T0203427,2020/07/22,2020/07/23,"Brière, Élisabeth",Member,To travel to/from constituency and Ottawa,2020/07/22,Sherbrooke,Ottawa,,,,,,,
T0203427,2020/07/22,2020/07/23,"Brière, Élisabeth",Member,To travel to/from constituency and Ottawa,2020/07/23,Ottawa,Sherbrooke,,,,,,,
T0203551,2020/07/29,2020/07/30,,,,,,,314.8900,0.0000,113.5300,1.0000,0,0,428.42
T0203551,2020/07/29,2020/07/30,"Brière, Élisabeth",Member,To travel to/from constituency and Ottawa,2020/07/29,Sherbrooke,Ottawa,,,,,,,
T0203551,2020/07/29,2020/07/30,"Brière, Élisabeth",Member,To travel to/from constituency and Ottawa,2020/07/30,Ottawa,Sherbrooke,,,,,,,
200430683,2020/08/01,2020/08/31,,,,,,,0.0000,1725.0000,0.0000,0,0,0,1725.00
200430683,2020/08/01,2020/08/31,"Brière, Élisabeth",Member,Secondary Residence,2020/08/01,GATINEAU,GATINEAU,,,,,,,
T0203846,2020/08/10,2020/08/11,,,,,,,314.8900,0.0000,159.2900,1.0000,0,0,474.18
T0203846,2020/08/10,2020/08/11,"Brière, Élisabeth",Member,To travel to/from constituency and Ottawa,2020/08/10,Sherbrooke,Ottawa,,,,,,,
T0203846,2020/08/10,2020/08/11,"Brière, Élisabeth",Member,To travel to/from constituency and Ottawa,2020/08/11,Ottawa,Sherbrooke,,,,,,,
200437165,2020/09/01,2020/09/30,,,,,,,0.0000,1725.0000,0.0000,0,0,0,1725.00
200437165,2020/09/01,2020/09/30,"Brière, Élisabeth",Member,Secondary Residence,2020/09/01,GATINEAU,GATINEAU,,,,,,,
200442025,2020/10/01,2020/10/31,,,,,,,0.0000,1725.0000,0.0000,0,0,0,1725.00
200442025,2020/10/01,2020/10/31,"Brière, Élisabeth",Member,Secondary Residence,2020/10/01,GATINEAU,GATINEAU,,,,,,,
