"Members – Detailed Contract Expenditures Report – LeBlanc, Dominic – Q2 2021"
Supplier,Description,Date,Total
Vidéotron,Internet (COVID19),2020/04/10,54.93
Rogers,Cable and Internet Fees,2020/04/28,74.72
Vidéotron,Internet (COVID19),2020/05/08,57.40
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/05/25,1054.06
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2020/05/25,15.90
Rogers,Cable and Internet Fees,2020/05/28,77.30
Bell Aliant,Cable and Internet Fees,2020/06/03,99.95
Vidéotron,Internet (COVID19),2020/06/05,58.01
BRUNSWICK NEWS INC.,"Printed Matter, Books, Newspapers and Subscriptions",2020/06/16,239.88
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/06/16,85.39
BRUNSWICK NEWS,"Printed Matter, Books, Newspapers and Subscriptions",2020/06/17,12.64
Bell Aliant,Cable and Internet,2020/06/24,108.40
CANADIAN TIRE,"Office Supplies, Stationery and Accessories",2020/06/26,58.35
Toner Realty Ltd.,Advertising,2020/06/26,770.00
"MCGRAW, JEAN-PAUL",Janitorial Services and Maintenance,2020/06/30,360.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,234.12
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/07/01,24.00
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/07/01,149.53
IGA,Cleaning Products,2020/07/02,4.30
Bell Aliant,Cable and Internet Fees,2020/07/03,99.95
IGA,"Office Supplies, Stationery and Accessories",2020/07/07,8.38
Apple,"Office Supplies, Stationery and Accessories",2020/07/10,25.00
STAPLES CANADA,"Office Supplies, Stationery and Accessories",2020/07/13,75.17
Denis Office Supplies – Fournitures de bureau Denis,"Office Supplies, Stationery and Accessories",2020/07/14,139.88
STAPLES,"Office Supplies, Stationery and Accessories",2020/07/14,32.99
CANADA POST,Postage and Parcel Post,2020/07/16,12.68
CANADA POST,Postage and Parcel Post,2020/07/16,20.85
BRUNSWICK NEWS INC.,"Printed Matter, Books, Newspapers and Subscriptions",2020/07/17,12.64
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,0.17
ADD ON SOUND & SECURITY SYSTEMS INC.,Repair of Office Equipment,2020/07/22,84.74
XEROX CANADA LTD.,Photocopier Rental and Related Costs,2020/07/22,67.96
Bell Aliant,Cable and Internet,2020/07/24,108.40
Toner Realty Ltd.,Advertising,2020/07/24,770.00
RADIO BEAUSÉJOUR INC.,Advertising,2020/07/28,360.00
"MCGRAW, JEAN-PAUL",Janitorial Services and Maintenance,2020/07/31,450.00
NORTON LIFE LOCK,Licence Renewal,2020/07/31,80.49
ARMSTRONG'S COMMUNICATION LTD.,Protection and Alarm Monitoring (Member's Office Budget),2020/08/01,45.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/08/01,194.12
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/08/01,12.00
LRL Property Investments Inc,Office Rental and Related Fees,2020/08/01,2000.00
CRYSTAL CLEAR WATER,Spring Water,2020/08/12,30.00
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/08/13,150.05
BRUNSWICK NEWS INC.,"Printed Matter, Books, Newspapers and Subscriptions",2020/08/19,12.64
Denis Office Supplies – Fournitures de bureau Denis,"Office Supplies, Stationery and Accessories",2020/08/20,140.42
House of Commons – Chambre des communes,Other Chemical Products,2020/08/20,49.00
IVANS CAMERA,"Office Supplies, Stationery and Accessories",2020/08/26,29.99
"MCGRAW, JEAN-PAUL",Janitorial Services and Maintenance,2020/08/31,360.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/09/01,194.12
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/09/01,8.00
LRL Property Investments Inc,Office Rental and Related Fees,2020/09/01,2000.00
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/09/01,148.06
Canada Post – Postes Canada,Courier Services,2020/09/23,113.63
Canada Post – Postes Canada,Courier Services,2020/09/23,10.57
LRL Property Investments Inc,Office Rental and Related Fees,2020/10/01,2000.00
