"Members – Detailed Travel Expenditures Report – O'Regan, Seamus – Q2 2021"
Claim,Travel start date,Travel end date,Traveller Name,Traveller Type,Purpose of Travel,Dates,Departure,Destination,Transportation,Accommodations,Meals and Incidentals,Points Reg.,Points Spec.,Points U.S.A.,Total
T0203650,2020/03/01,2020/05/31,,,,,,,0.0000,156.2300,0.0000,0,0,0,156.2300
T0203650,2020/03/01,2020/05/31,"O'Regan, Seamus",Member,Secondary Residence,2020/03/04,Gatineau,Gatineau,,,,,,,
T0202621,2020/06/08,2020/07/07,,,,,,,0.0000,89.1400,0.0000,0,0,0,89.1400
T0202621,2020/06/08,2020/07/07,"O'Regan, Seamus",Member,Secondary Residence,2020/06/08,Gatineau,Gatineau,,,,,,,
T0202617,2020/06/18,2020/06/20,,,,,,,1499.6400,0.0000,294.9100,1.0000,0,0,1794.5500
T0202617,2020/06/18,2020/06/20,"O'Regan, Seamus",Member,To travel to/from constituency and Ottawa,2020/06/18,St. John's,Ottawa,,,,,,,
T0202617,2020/06/18,2020/06/20,"O'Regan, Seamus",Member,To travel to/from constituency and Ottawa,2020/06/20,Ottawa,St. John's,,,,,,,
T0202981,2020/07/01,2020/07/01,,,,,,,40.3100,0.0000,0.0000,0.0000,0,0,40.3100
T0202981,2020/07/01,2020/07/01,"White, Greg",Employee,Attending event with Member,2020/07/01,St. John's,Petty Harbour-Maddox Cove,,,,,,,
T0202981,2020/07/01,2020/07/01,"White, Greg",Employee,Attending event with Member,2020/07/01,Petty Harbour-Maddox Cove,Bay Bulls,,,,,,,
T0202981,2020/07/01,2020/07/01,"White, Greg",Employee,Attending event with Member,2020/07/01,Bay Bulls,St. John's,,,,,,,
T0202981,2020/07/01,2020/07/01,"White, Greg",Employee,Attending event with Member,2020/07/01,St. John's,St. John's,,,,,,,
T0203465,2020/07/08,2020/08/07,,,,,,,0.0000,89.1200,0.0000,0,0,0,89.1200
T0203465,2020/07/08,2020/08/07,"O'Regan, Seamus",Member,Secondary Residence,2020/07/08,Gatineau,Gatineau,,,,,,,
T0203758,2020/07/26,2020/07/28,,,,,,,632.0900,0.0000,294.9100,0,1.0000,0,927.0000
T0203758,2020/07/26,2020/07/28,"O'Regan, Seamus",Member,To attend an event as a matter of protocol,2020/07/26,St. John's,Corner Brook,,,,,,,
T0203758,2020/07/26,2020/07/28,"O'Regan, Seamus",Member,To attend an event as a matter of protocol,2020/07/28,Corner Brook,St. John's,,,,,,,
200430770,2020/08/01,2020/08/31,,,,,,,0.0000,1700.0000,0.0000,0,0,0,1700.0000
200430770,2020/08/01,2020/08/31,"O'Regan, Seamus",Member,Secondary Residence,2020/08/01,GATINEAU,GATINEAU,,,,,,,
T0204174,2020/08/08,2020/09/07,,,,,,,0.0000,89.1200,0.0000,0,0,0,89.1200
T0204174,2020/08/08,2020/09/07,"O'Regan, Seamus",Member,Secondary Residence,2020/08/08,Gatineau,Gatineau,,,,,,,
200437252,2020/09/01,2020/09/30,,,,,,,0.0000,1700.0000,0.0000,0,0,0,1700.0000
200437252,2020/09/01,2020/09/30,"O'Regan, Seamus",Member,Secondary Residence,2020/09/01,GATINEAU,GATINEAU,,,,,,,
200442115,2020/10/01,2020/10/31,,,,,,,0.0000,1700.0000,0.0000,0,0,0,1700.0000
200442115,2020/10/01,2020/10/31,"O'Regan, Seamus",Member,Secondary Residence,2020/10/01,GATINEAU,GATINEAU,,,,,,,
