"Members – Detailed Travel Expenditures Report – Schmale, Jamie – Q2 2021"
Claim,Travel start date,Travel end date,Traveller Name,Traveller Type,Purpose of Travel,Dates,Departure,Destination,Transportation,Accommodations,Meals and Incidentals,Points Reg.,Points Spec.,Points U.S.A.,Total
T0202783,2020/05/11,2020/07/18,,,,,,,0.0000,160.9500,0.0000,0,0,0,160.9500
T0202783,2020/05/11,2020/07/18,"Schmale, Jamie",Member,Secondary Residence,2020/06/19,Ottawa,Ottawa,,,,,,,
T0202783,2020/05/11,2020/07/18,"Schmale, Jamie",Member,Secondary Residence,2020/05/11,Ottawa,Ottawa,,,,,,,
T0202363,2020/06/08,2020/06/12,,,,,,,302.6600,0.0000,165.7100,1.0000,0,0,468.3700
T0202363,2020/06/08,2020/06/12,"Schmale, Jamie",Member,To travel to/from constituency and Ottawa,2020/06/08,Lindsay,Ottawa,,,,,,,
T0202363,2020/06/08,2020/06/12,"Schmale, Jamie",Member,To travel to/from constituency and Ottawa,2020/06/12,Ottawa,Lindsay,,,,,,,
T0204190,2020/06/11,2020/09/18,,,,,,,0.0000,235.9000,0.0000,0,0,0,235.9000
T0204190,2020/06/11,2020/09/18,"Schmale, Jamie",Member,Secondary Residence,2020/07/11,Ottawa,Ottawa,,,,,,,
T0204190,2020/06/11,2020/09/18,"Schmale, Jamie",Member,Secondary Residence,2020/08/19,Ottawa,Ottawa,,,,,,,
T0204190,2020/06/11,2020/09/18,"Schmale, Jamie",Member,Secondary Residence,2020/06/11,Ottawa,Ottawa,,,,,,,
T0202364,2020/06/14,2020/06/18,,,,,,,302.6600,0.0000,165.7100,1.0000,0,0,468.3700
T0202364,2020/06/14,2020/06/18,"Schmale, Jamie",Member,To travel to/from constituency and Ottawa,2020/06/14,Lindsay,Ottawa,,,,,,,
T0202364,2020/06/14,2020/06/18,"Schmale, Jamie",Member,To travel to/from constituency and Ottawa,2020/06/18,Ottawa,Lindsay,,,,,,,
T0203229,2020/07/07,2020/07/09,,,,,,,291.3000,0.0000,165.7100,1.0000,0,0,457.0100
T0203229,2020/07/07,2020/07/09,"Schmale, Jamie",Member,To travel to/from constituency and Ottawa,2020/07/07,Lindsay,Ottawa,,,,,,,
T0203229,2020/07/07,2020/07/09,"Schmale, Jamie",Member,To travel to/from constituency and Ottawa,2020/07/09,Ottawa,Lindsay,,,,,,,
T0204086,2020/07/13,2020/07/29,,,,,,,57.7200,0.0000,0.0000,0.0000,0,0,57.7200
T0204086,2020/07/13,2020/07/29,"Robichaud, Dylan",Employee,To attend meetings about constituency issues,2020/07/13,Kawartha Lakes,Kawartha Lakes,,,,,,,
T0204086,2020/07/13,2020/07/29,"Robichaud, Dylan",Employee,To attend meetings about constituency issues,2020/07/13,Kawartha Lakes,Kawartha Lakes,,,,,,,
T0204086,2020/07/13,2020/07/29,"Robichaud, Dylan",Employee,Attending event with Member,2020/07/29,Kawartha Lakes,Kawartha Lakes,,,,,,,
T0204086,2020/07/13,2020/07/29,"Robichaud, Dylan",Employee,Attending event with Member,2020/07/29,Kawartha Lakes,Kawartha Lakes,,,,,,,
T0203248,2020/07/17,2020/07/17,,,,,,,123.4300,0.0000,0.0000,0,0,0,123.4300
T0203248,2020/07/17,2020/07/17,"Schmale, Jamie",Member,To attend meetings about constituency issues,2020/07/17,Lindsay,Barrie,,,,,,,
T0203248,2020/07/17,2020/07/17,"Schmale, Jamie",Member,To attend meetings about constituency issues,2020/07/17,Barrie,Lindsay,,,,,,,
T0203693,2020/07/19,2020/08/18,,,,,,,0.0000,119.9700,0.0000,0,0,0,119.9700
T0203693,2020/07/19,2020/08/18,"Schmale, Jamie",Member,Secondary Residence,2020/07/19,Ottawa,Ottawa,,,,,,,
T0203712,2020/07/29,2020/08/05,,,,,,,248.2400,0.0000,0.0000,0.0000,0,0,248.2400
T0203712,2020/07/29,2020/08/05,"Schmale, Jamie",Member,To attend meetings about constituency issues,2020/07/29,Kawartha Lakes,Kawartha Lakes,,,,,,,
T0203712,2020/07/29,2020/08/05,"Schmale, Jamie",Member,To attend meetings about constituency issues,2020/07/31,Kawartha Lakes,Kawartha Lakes,,,,,,,
T0203712,2020/07/29,2020/08/05,"Schmale, Jamie",Member,To attend a constituency or community event,2020/08/05,Kawartha Lakes,Haliburton,,,,,,,
T0203712,2020/07/29,2020/08/05,"Schmale, Jamie",Member,To attend a constituency or community event,2020/08/05,Haliburton,Kawartha Lakes,,,,,,,
T0203712,2020/07/29,2020/08/05,"Schmale, Jamie",Member,To attend meetings about constituency issues,2020/07/29,Kawartha Lakes,Kawartha Lakes,,,,,,,
T0203712,2020/07/29,2020/08/05,"Schmale, Jamie",Member,To attend meetings about constituency issues,2020/07/30,Kawartha Lakes,Kawartha Lakes,,,,,,,
T0203712,2020/07/29,2020/08/05,"Schmale, Jamie",Member,To attend meetings about constituency issues,2020/07/30,Kawartha Lakes,Kawartha Lakes,,,,,,,
T0203712,2020/07/29,2020/08/05,"Schmale, Jamie",Member,To attend a constituency or community event,2020/07/30,Kawartha Lakes,Kawartha Lakes,,,,,,,
T0203712,2020/07/29,2020/08/05,"Schmale, Jamie",Member,To attend a constituency or community event,2020/07/30,Kawartha Lakes,Kawartha Lakes,,,,,,,
T0203712,2020/07/29,2020/08/05,"Schmale, Jamie",Member,To attend a constituency or community event,2020/07/30,Kawartha Lakes,Kawartha Lakes,,,,,,,
T0203712,2020/07/29,2020/08/05,"Schmale, Jamie",Member,To attend a constituency or community event,2020/07/30,Kawartha Lakes,Kawartha Lakes,,,,,,,
T0203712,2020/07/29,2020/08/05,"Schmale, Jamie",Member,To attend meetings about constituency issues,2020/07/31,Kawartha Lakes,Kawartha Lakes,,,,,,,
200430787,2020/08/01,2020/08/31,,,,,,,0.0000,2100.0000,0.0000,0,0,0,2100.0000
200430787,2020/08/01,2020/08/31,"Schmale, Jamie",Member,Secondary Residence,2020/08/01,OTTAWA,OTTAWA,,,,,,,
T0203827,2020/08/09,2020/08/12,,,,,,,291.3000,0.0000,165.7100,1.0000,0,0,457.0100
T0203827,2020/08/09,2020/08/12,"Schmale, Jamie",Member,To travel to/from constituency and Ottawa,2020/08/09,Lindsay,Ottawa,,,,,,,
T0203827,2020/08/09,2020/08/12,"Schmale, Jamie",Member,To travel to/from constituency and Ottawa,2020/08/12,Ottawa,Lindsay,,,,,,,
T0204050,2020/08/13,2020/08/20,,,,,,,340.8200,0.0000,0.0000,0.0000,0.0000,0,340.8200
T0204050,2020/08/13,2020/08/20,"Schmale, Jamie",Member,To attend meetings with stakeholders about business of the House,2020/08/13,Kawartha Lakes,Kawartha Lakes,,,,,,,
T0204050,2020/08/13,2020/08/20,"Schmale, Jamie",Member,To attend meetings about constituency issues,2020/08/19,Minden,Kawartha Lakes,,,,,,,
T0204050,2020/08/13,2020/08/20,"Schmale, Jamie",Member,To attend a constituency or community event,2020/08/20,Kawartha Lakes,Kawartha Lakes,,,,,,,
T0204050,2020/08/13,2020/08/20,"Schmale, Jamie",Member,To attend a constituency or community event,2020/08/20,Kawartha Lakes,Kawartha Lakes,,,,,,,
T0204050,2020/08/13,2020/08/20,"Schmale, Jamie",Member,To attend meetings with stakeholders about business of the House,2020/08/13,Kawartha Lakes,Kawartha Lakes,,,,,,,
T0204050,2020/08/13,2020/08/20,"Schmale, Jamie",Member,To attend an event as a guest speaker,2020/08/15,Kawartha Lakes,Peterborough,,,,,,,
T0204050,2020/08/13,2020/08/20,"Schmale, Jamie",Member,To attend an event as a guest speaker,2020/08/15,Peterborough,Kawartha Lakes,,,,,,,
T0204050,2020/08/13,2020/08/20,"Schmale, Jamie",Member,To attend meetings about constituency issues,2020/08/17,Kawartha Lakes,Dorset,,,,,,,
T0204050,2020/08/13,2020/08/20,"Schmale, Jamie",Member,To attend meetings about constituency issues,2020/08/17,Dorset,Kawartha Lakes,,,,,,,
T0204050,2020/08/13,2020/08/20,"Schmale, Jamie",Member,To attend meetings about constituency issues,2020/08/18,Kawartha Lakes,Kinmount,,,,,,,
T0204050,2020/08/13,2020/08/20,"Schmale, Jamie",Member,To attend meetings about constituency issues,2020/08/18,Kinmount,Kawartha Lakes,,,,,,,
T0204050,2020/08/13,2020/08/20,"Schmale, Jamie",Member,To attend meetings about constituency issues,2020/08/19,Kawartha Lakes,Minden,,,,,,,
T0204087,2020/08/22,2020/08/24,,,,,,,287.1900,0.0000,82.8600,1.0000,0,0,370.0500
T0204087,2020/08/22,2020/08/24,"Schmale, Jamie",Member,To travel to/from constituency and Ottawa,2020/08/22,Lindsay,Ottawa,,,,,,,
