"Members – Detailed Contract Expenditures Report – Seeback, Kyle – Q2 2021"
Supplier,Description,Date,Total
VAM COMPUTERS INC,Repair of Computer Equipment and Peripherals,2020/02/05,190.0000
BELL CANADA / INTERNET,Cable and Internet Fees,2020/03/20,96.9500
Orangeville Citizen,Advertising,2020/04/02,2400.0000
Orangeville Citizen,Advertising,2020/04/16,2400.0000
BELL CANADA,Cable and Internet Fees,2020/04/20,96.9500
"BELL CANADA ",Cable and Internet Fees,2020/05/20,96.9500
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2020/05/25,3.1800
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/05/25,210.8200
ORANGEVILLE HYDRO LIMITED,Public Utilities,2020/05/26,76.8600
Orangeville Citizen,Advertising,2020/05/28,2400.0000
My Broadcasting Corp.,Advertising,2020/05/31,1000.0000
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/06/01,288.5400
Snapd Dufferin,Advertising,2020/06/01,200.0000
GOOGLE,Advertising,2020/06/02,29.1300
FACEBOOK INC.,Advertising,2020/06/04,100.0000
FACEBOOK INC,Advertising,2020/06/07,100.0000
Digital Vision Security,"Security Equipment, Intercom and Alarm System (Central Budget)",2020/06/10,2980.0000
ENBRIDGE GAS DISTRIBUTION INC.,Public Utilities,2020/06/10,103.6400
FACEBOOK INC,Advertising,2020/06/11,100.0000
FACEBOOK INC,Advertising,2020/06/12,32.2100
AMAZON,Gifts given as a matter of protocol,2020/06/13,425.9900
WALMART,Consumable Items for Constituency Offices (COVID19),2020/06/14,4.4700
WALMART,Consumable Items for Constituency Offices (COVID19),2020/06/14,4.4700
WALMART,Consumable Items for Constituency Offices (COVID19),2020/06/14,4.4700
WALMART,Consumable Items for Constituency Offices (COVID19),2020/06/14,1.9700
WALMART,Consumable Items for Constituency Offices (COVID19),2020/06/14,1.9700
FACEBOOK,Advertising,2020/06/15,100.0000
MAILCHIMP,Professional Communication Services,2020/06/18,102.7300
"FACEBOOK ",Advertising,2020/06/19,100.0000
"BELL CANADA ",Cable and Internet Fees,2020/06/20,96.9500
CLASSIC CARE CLEANING AND MAINTENANCE,Janitorial Services and Maintenance,2020/06/20,150.0000
WALMART,Office Decor,2020/06/22,16.9700
FACEBOOK,Advertising,2020/06/23,100.0000
HOME HARDWARE,Spring Water,2020/06/23,10.9800
STAPLES,"Office Supplies, Stationery and Accessories",2020/06/23,7.9900
STAPLES,"Office Supplies, Stationery and Accessories",2020/06/23,8.3900
STAPLES,"Office Supplies, Stationery and Accessories",2020/06/23,14.9900
STAPLES,"Office Supplies, Stationery and Accessories",2020/06/23,8.6900
ORANGEVILLE HYDRO LIMITED,Public Utilities,2020/06/24,83.3400
FACEBOOK,Advertising,2020/06/25,100.0000
ROGERS CABLE,Cable and Internet Fees,2020/06/25,137.6300
"CINTAS CANADA LTD ",Janitorial Services and Maintenance,2020/06/26,53.7500
FACEBOOK,Advertising,2020/06/28,100.0000
My Broadcasting Corp.,Advertising,2020/06/28,1000.0000
My Broadcasting Corp.,Advertising,2020/06/28,300.0000
"Micheals  ","Office Supplies, Stationery and Accessories",2020/06/29,6.6900
"Micheals  ","Office Supplies, Stationery and Accessories",2020/06/29,16.9800
WIX.COM LTD,Professional Communication Services,2020/06/29,39.2100
ZOOM,Licence Renewal,2020/06/29,20.0000
Broadway Engraving,Signage,2020/06/30,50.0000
MONO ARTS & GRAPHICS PRINTING LTD.,Constituency Mail,2020/06/30,6330.7500
"Scotia Bank ",Banking Fees and Cheque Orders,2020/06/30,12.5000
SHRED-IT INTERNATIONAL ULC.,Shredding,2020/06/30,99.4500
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/07/01,287.7900
SecurTek Monitoring Solutions Inc.,Protection and Alarm Monitoring (Member's Office Budget),2020/07/01,150.0000
Snapd Dufferin,Advertising,2020/07/01,200.0000
GOOGLE,Advertising,2020/07/02,21.5500
Orangeville Citizen,Advertising,2020/07/02,2400.0000
"Singh, Harneet",Information Technology (IT) Support Officer,2020/07/02,1500.0000
"THE FLAG STORE ","Office Supplies, Stationery and Accessories",2020/07/03,130.0000
FACTORY DIRECT MEDICAL,"Office Supplies, Stationery and Accessories",2020/07/07,54.9500
WALMART,Office Decor,2020/07/08,16.9700
WALMART,Office Decor,2020/07/08,16.9700
FACEBOOK,Advertising,2020/07/09,100.0000
CINTAS CANADA LTD,Janitorial Services and Maintenance,2020/07/10,53.7500
ENBRIDGE GAS DISTRIBUTION INC.,Public Utilities,2020/07/10,120.5800
FACEBOOK,Advertising,2020/07/12,27.8000
Canada Post – Postes Canada,Postage and Parcel Post,2020/07/13,295.2500
House of Commons – Chambre des communes,Framing Done at the House of Commons,2020/07/13,507.3300
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/13,318.2600
FACEBOOK,Advertising,2020/07/15,100.0000
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,262.7800
FACEBOOK,Advertising,2020/07/19,100.0000
"BELL CANADA ",Cable and Internet Fees,2020/07/20,96.9500
Canada Post – Postes Canada,Postage and Parcel Post,2020/07/20,295.0200
CANADA POST / SPARK STREET,Postage and Parcel Post,2020/07/20,39.2600
CLASSIC CARE CLEANING AND MAINTENANCE,Janitorial Services and Maintenance,2020/07/20,150.0000
STAPLES,"Office Supplies, Stationery and Accessories",2020/07/21,4.9900
