"Members – Detailed Contract Expenditures Report – Richards, Blake – Q2 2021"
Supplier,Description,Date,Total
Shaw Direct,Internet (COVID19),2020/04/03,80.0000
Bank of Montreal – Banque de Montréal,Banking Fees and Cheque Orders,2020/04/30,4.0000
Shaw Direct,Internet (COVID19),2020/05/03,80.0000
Bank of Montreal – Banque de Montréal,Banking Fees and Cheque Orders,2020/05/29,4.0000
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/06/01,185.2900
Shaw Direct,Internet (COVID19),2020/06/03,80.0000
MOUNTAIN VIEW PRINTING & GRAPHICS LTD.,Constituency Mail,2020/06/09,6579.0100
Shaw Direct,Cable and Internet Fees,2020/06/19,186.9500
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/06/23,26.7600
4 Office Automation Ltd.,Photocopier Rental and Related Costs,2020/06/29,7.7400
Bank of Montreal – Banque de Montréal,Banking Fees and Cheque Orders,2020/06/30,4.0000
Grand & Toy,Digital Communication Equipment,2020/06/30,27.5500
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/06/30,254.2000
Grand & Toy,Bulk Paper Purchases,2020/06/30,89.4000
Amazon,Photographic Equipment,2020/07/01,69.9900
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/07/01,200.2900
Janice Maxwell,Janitorial Services and Maintenance,2020/07/05,180.0000
Bank of Montreal – Banque de Montréal,Banking Fees and Cheque Orders,2020/07/08,69.3600
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/13,271.5300
Great West Newspapers,Advertising,2020/07/16,425.0000
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,0.6600
Shaw Direct,Cable and Internet Fees,2020/07/19,186.9500
Shoppers Drug Mart,"Office Supplies, Stationery and Accessories",2020/07/20,16.9800
Walmart,"Office Supplies, Stationery and Accessories",2020/07/20,50.4800
MOUNTAIN VIEW PRINTING & GRAPHICS LTD.,Householders,2020/07/21,7273.1000
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/07/22,40.0200
Janice Maxwell,Janitorial Services and Maintenance,2020/07/26,180.0000
Bank of Montreal – Banque de Montréal,Banking Fees and Cheque Orders,2020/07/31,4.0000
4297378 MANITOBA LTD,Office Rental and Related Fees,2020/08/01,3280.0000
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/08/01,259.5400
Enviroshred Inc.,Shredding,2020/08/04,162.0000
On The Go Screens,Office Equipment,2020/08/12,119.9900
Coast Canmore Hotel & Conference Centre,Public Meeting Room Rentals,2020/08/15,200.0000
Shaw Direct,Cable and Internet Fees,2020/08/19,186.9500
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/08/24,32.5000
Janice Maxwell,Janitorial Services and Maintenance,2020/08/30,225.0000
4297378 MANITOBA LTD,Office Rental and Related Fees,2020/09/01,3280.0000
Michaels,"Framing, Outside Supplier",2020/09/04,304.0000
Sobeys,"Office Supplies, Stationery and Accessories",2020/09/09,21.4800
Canada Post – Postes Canada,Courier Services,2020/09/23,14.7700
Canada Post – Postes Canada,Courier Services,2020/09/23,23.5800
Canada Post – Postes Canada,Courier Services,2020/09/23,87.0400
Canada Post – Postes Canada,Courier Services,2020/09/23,10.4300
Canada Post – Postes Canada,Courier Services,2020/09/23,15.0600
Canada Post – Postes Canada,Courier Services,2020/09/23,14.7700
Canada Post – Postes Canada,Courier Services,2020/09/23,12.2200
Canada Post – Postes Canada,Courier Services,2020/09/23,16.5100
Canada Post – Postes Canada,Courier Services,2020/09/30,48.1800
4297378 MANITOBA LTD,Office Rental and Related Fees,2020/10/01,3280.0000
