"Members – Detailed Travel Expenditures Report – Qualtrough, Carla – Q2 2021"
Claim,Travel start date,Travel end date,Traveller Name,Traveller Type,Purpose of Travel,Dates,Departure,Destination,Transportation,Accommodations,Meals and Incidentals,Points Reg.,Points Spec.,Points U.S.A.,Total
T0202562,2020/06/01,2020/06/20,,,,,,,2256.7400,0.0000,1883.2100,1.0000,0,0,4139.9500
T0202562,2020/06/01,2020/06/20,"Qualtrough, Carla",Member,To travel to/from constituency and Ottawa,2020/06/01,Delta,Ottawa,,,,,,,
T0202562,2020/06/01,2020/06/20,"Qualtrough, Carla",Member,To travel to/from constituency and Ottawa,2020/06/20,Ottawa,Delta,,,,,,,
T0202563,2020/06/06,2020/06/20,,,,,,,6770.2200,0.0000,0.0000,3.0000,0,0,6770.2200
T0202563,2020/06/06,2020/06/20,,Designated Traveller,To unite the family with the Member,2020/06/06,Delta,Ottawa,,,,,,,
T0202563,2020/06/06,2020/06/20,,Designated Traveller,To unite the family with the Member,2020/06/20,Ottawa,Delta,,,,,,,
T0202563,2020/06/06,2020/06/20,,Dependant,To unite the family with the Member,2020/06/06,Delta,Ottawa,,,,,,,
T0202563,2020/06/06,2020/06/20,,Dependant,To unite the family with the Member,2020/06/20,Ottawa,Delta,,,,,,,
T0202563,2020/06/06,2020/06/20,,Dependant,To unite the family with the Member,2020/06/06,Delta,Ottawa,,,,,,,
T0202563,2020/06/06,2020/06/20,,Dependant,To unite the family with the Member,2020/06/20,Ottawa,Delta,,,,,,,
T0203447,2020/06/10,2020/06/18,,,,,,,1169.8000,0.0000,0.0000,1.0000,0,0,1169.8000
T0203447,2020/06/10,2020/06/18,"Gill, Amrick",Employee,To travel to/from constituency and Ottawa,2020/06/10,Delta,Ottawa,,,,,,,
T0203447,2020/06/10,2020/06/18,"Gill, Amrick",Employee,To travel to/from constituency and Ottawa,2020/06/18,Ottawa,Delta,,,,,,,
T0203448,2020/07/05,2020/07/21,,,,,,,2256.7400,0.0000,1588.3000,1.0000,0,0,3845.0400
T0203448,2020/07/05,2020/07/21,"Qualtrough, Carla",Member,To travel to/from constituency and Ottawa,2020/07/05,Delta,Ottawa,,,,,,,
T0203448,2020/07/05,2020/07/21,"Qualtrough, Carla",Member,To travel to/from constituency and Ottawa,2020/07/21,Ottawa,Delta,,,,,,,
T0203444,2020/07/11,2020/07/19,,,,,,,6770.2200,0.0000,0.0000,3.0000,0,0,6770.2200
T0203444,2020/07/11,2020/07/19,,Designated Traveller,To unite the family with the Member,2020/07/11,Delta,Ottawa,,,,,,,
T0203444,2020/07/11,2020/07/19,,Designated Traveller,To unite the family with the Member,2020/07/19,Ottawa,Delta,,,,,,,
T0203444,2020/07/11,2020/07/19,,Dependant,To unite the family with the Member,2020/07/11,Delta,Ottawa,,,,,,,
T0203444,2020/07/11,2020/07/19,,Dependant,To unite the family with the Member,2020/07/19,Ottawa,Delta,,,,,,,
T0203444,2020/07/11,2020/07/19,,Dependant,To unite the family with the Member,2020/07/11,Delta,Ottawa,,,,,,,
T0203444,2020/07/11,2020/07/19,,Dependant,To unite the family with the Member,2020/07/19,Ottawa,Delta,,,,,,,
200430776,2020/08/01,2020/08/31,,,,,,,0.0000,1750.0000,0.0000,0,0,0,1750.0000
200430776,2020/08/01,2020/08/31,"Qualtrough, Carla",Member,Secondary Residence,2020/08/01,OTTAWA,OTTAWA,,,,,,,
T0204659,2020/08/17,2020/08/21,,,,,,,2256.7400,0.0000,347.4600,1.0000,0,0,2604.2000
T0204659,2020/08/17,2020/08/21,"Qualtrough, Carla",Member,To travel to/from constituency and Ottawa,2020/08/17,Delta,Ottawa,,,,,,,
T0204659,2020/08/17,2020/08/21,"Qualtrough, Carla",Member,To travel to/from constituency and Ottawa,2020/08/21,Ottawa,Delta,,,,,,,
200437258,2020/09/01,2020/09/30,,,,,,,0.0000,1750.0000,0.0000,0,0,0,1750.0000
200437258,2020/09/01,2020/09/30,"Qualtrough, Carla",Member,Secondary Residence,2020/09/01,OTTAWA,OTTAWA,,,,,,,
200442121,2020/10/01,2020/10/31,,,,,,,0.0000,1750.0000,0.0000,0,0,0,1750.0000
200442121,2020/10/01,2020/10/31,"Qualtrough, Carla",Member,Secondary Residence,2020/10/01,OTTAWA,OTTAWA,,,,,,,
