"Members – Detailed Contract Expenditures Report – McKinnon, Ron – Q2 2021"
Supplier,Description,Date,Total
CANADIAN SPRINGS,Spring Water,2020/03/01,30.3000
TELUS Communications Inc.,Internet (COVID19),2020/03/07,67.6300
Bell Canada,Internet (COVID19),2020/03/18,87.9500
CANADIAN SPRINGS,Spring Water,2020/04/01,40.0300
TELUS Communications Inc.,Internet (COVID19),2020/04/07,66.3800
Bell Canada,Internet (COVID19),2020/04/18,96.7200
LMP Publication Limited Partnership,Advertising,2020/04/28,999.0000
CANADIAN SPRINGS,Spring Water,2020/05/01,8.5500
TELUS Communications Inc.,Internet (COVID19),2020/05/07,66.3800
Bell Canada,Internet (COVID19),2020/05/18,96.7200
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/05/25,210.8100
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2020/05/25,3.1800
CANADIAN SPRINGS,Spring Water,2020/06/01,8.5500
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/06/01,109.2500
Grand & Toy,Consumable Items for Constituency Offices (COVID19),2020/06/05,709.6200
IDRS,Householders,2020/06/05,3613.8700
REYFORT PUBLISHING,Advertising,2020/06/15,71.4300
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/06/16,85.3900
IDRS,Courier Services,2020/06/17,25.0000
TELUS Communications Inc.,Cable and Internet Fees,2020/06/17,88.7600
Shaw Direct,Cable and Internet Fees,2020/06/22,69.0000
BC HYDRO,Public Utilities,2020/06/26,105.8700
Sunflower Marketing,Advertising,2020/06/29,93.7500
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/06/30,342.3300
Grand & Toy,Cleaning Products,2020/06/30,298.9400
LMP Publication Limited Partnership,Advertising,2020/06/30,306.0000
Spick & Span Sisters/Cart & Carry Brothers,Janitorial Services and Maintenance,2020/06/30,300.0000
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,54.0000
CANADIAN SPRINGS,Spring Water,2020/07/01,8.5500
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/07/01,149.5300
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/07/01,113.2500
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/13,78.3200
TELUS Communications Inc.,Cable and Internet Fees,2020/07/17,90.6200
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,0.2700
Shaw Direct,Cable and Internet Fees,2020/07/22,69.0000
FORTIS BC-NATURAL GAS,Public Utilities,2020/07/23,35.4100
Canada Post – Postes Canada,Postage and Parcel Post,2020/07/27,449.0500
Geo. H. Hewitt Co. Ltd.,"Office Supplies, Stationery and Accessories",2020/07/30,16.0700
Grand & Toy,Cleaning Products,2020/07/31,74.3000
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/07/31,314.6100
Spick & Span Sisters/Cart & Carry Brothers,Janitorial Services and Maintenance,2020/07/31,300.0000
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/08/01,54.0000
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/08/01,158.5000
SHAFTSBURY FINANCIAL INC.,Office Rental and Related Fees,2020/08/01,4291.6700
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/08/13,150.0500
TELUS Communications Inc.,Cable and Internet Fees,2020/08/17,140.3200
Shaw Direct,Cable and Internet Fees,2020/08/22,69.0000
FORTIS BC-NATURAL GAS,Public Utilities,2020/08/26,39.5300
BC HYDRO,Public Utilities,2020/08/27,158.5200
Grand & Toy,Cleaning Products,2020/08/31,35.2900
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/08/31,264.2600
Spick & Span Sisters/Cart & Carry Brothers,Janitorial Services and Maintenance,2020/08/31,375.0000
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/09/01,0.3000
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/09/01,54.0000
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/09/01,148.0500
SHAFTSBURY FINANCIAL INC.,Office Rental and Related Fees,2020/09/01,4291.6700
NGP VAN Inc.,Professional Communication Services,2020/09/18,540.0000
Shaw Direct,Cable and Internet Fees,2020/09/22,69.0000
Canada Post – Postes Canada,Courier Services,2020/09/23,38.1800
Canada Post – Postes Canada,Courier Services,2020/09/23,23.8500
Canada Post – Postes Canada,Courier Services,2020/09/23,145.1100
Canada Post – Postes Canada,Courier Services,2020/09/23,9.0600
Canada Post – Postes Canada,Courier Services,2020/09/23,9.0600
Canada Post – Postes Canada,Courier Services,2020/09/23,10.1800
Canada Post – Postes Canada,Courier Services,2020/09/23,10.9700
Canada Post – Postes Canada,Courier Services,2020/09/23,24.4600
Canada Post – Postes Canada,Courier Services,2020/09/23,10.4300
Canada Post – Postes Canada,Courier Services,2020/09/23,82.7700
Canada Post – Postes Canada,Courier Services,2020/09/23,7.1500
Canada Post – Postes Canada,Courier Services,2020/09/23,14.5400
"Grammarly, Inc.",Licence Renewal,2020/09/24,187.3500
SHAFTSBURY FINANCIAL INC.,Office Rental and Related Fees,2020/10/01,4291.6700
