"Members – Detailed Contract Expenditures Report – Bennett, Carolyn – Q2 2021"
Supplier,Description,Date,Total
Xerox Canada Ltd.,Photocopier Rental and Related Costs,2020/04/01,120.4900
NGP VAN Inc.,Professional Communication Services,2020/04/07,20.0000
Zoom Video Communications Inc.,Licence Renewal,2020/04/10,20.0000
CANADIAN SPRINGS,Spring Water,2020/04/19,20.1000
TekSavvy Solutions Inc.,Internet (COVID19),2020/04/23,53.2700
TekSavvy Solutions Inc.,Internet (COVID19),2020/04/25,51.9500
Zoom Video Communications Inc.,Licence Renewal,2020/04/27,20.0000
ROGERS,Cable and Internet Fees,2020/04/29,261.9600
Rogers,Internet (COVID19),2020/04/30,99.9900
"TD CANADA TRUST ",Banking Fees and Cheque Orders,2020/04/30,9.9500
Xerox Canada Ltd.,Photocopier Rental and Related Costs,2020/04/30,2.0300
NGP VAN Inc.,Professional Communication Services,2020/05/01,20.0000
Xerox Canada Ltd.,Photocopier Rental and Related Costs,2020/05/01,120.4900
"Bloomex Inc ",Gifts given as a matter of protocol,2020/05/10,58.9900
40 Holly Street Limited Partnership,Protection and Alarm Monitoring (Member's Office Budget),2020/05/11,7306.2500
40 Holly Street Limited Partnership,Janitorial Services and Maintenance,2020/05/11,223.8500
40 Holly Street Limited Partnership,Protection and Alarm Monitoring (Member's Office Budget),2020/05/12,3517.6400
"Choice Communication ",Advertising,2020/05/23,180.8400
TekSavvy Solutions Inc.,Internet (COVID19),2020/05/23,58.2700
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/05/25,421.6300
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2020/05/25,6.3600
TekSavvy Solutions Inc.,Internet (COVID19),2020/05/25,56.9500
Zoom Video Communications Inc.,Licence Renewal,2020/05/27,20.0000
Canada Post,Postage and Parcel Post,2020/05/28,13.8000
ROGERS,Cable and Internet Fees,2020/05/29,261.9600
TD CANADA TRUST,Banking Fees and Cheque Orders,2020/05/29,9.9500
ROGERS,Internet (COVID19),2020/05/31,99.9900
Microsoft Canada Inc,Computer Software,2020/06/01,11.5900
NGP VAN Inc.,Professional Communication Services,2020/06/01,20.0000
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/06/01,131.0000
Xerox Canada Ltd.,Photocopier Rental and Related Costs,2020/06/01,120.4900
STAPLES Canada,"Office Supplies, Stationery and Accessories",2020/06/02,32.9700
Campaign Print,Promotional Items,2020/06/05,1490.0000
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/06/16,85.3900
Amazon.ca,Office Equipment,2020/06/18,39.9900
AMAZON.CA,Office Equipment,2020/06/18,8.9900
TekSavvy Solutions Inc.,Internet (COVID19),2020/06/23,58.2700
TekSavvy Solutions Inc.,Internet (COVID19),2020/06/25,56.9500
Zoom Video Communications Inc.,Licence Renewal,2020/06/27,20.0000
POST CITY MAGAZINES,Advertising,2020/06/29,276.0000
ROGERS,Cable and Internet Fees,2020/06/29,261.9600
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/06/30,605.0000
Grand & Toy,Cleaning Products,2020/06/30,90.4400
Rogers,Internet (COVID19),2020/06/30,99.9900
TD CANADA TRUST,Banking Fees and Cheque Orders,2020/06/30,79.3300
Bell Mobility – Bell Mobilité,Long Distance,2020/07/01,3.0400
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/07/01,202.3000
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,66.0000
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/07/01,149.5300
NGP VAN Inc.,Professional Communication Services,2020/07/01,20.0000
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/07/01,131.0000
