"Members – Detailed Travel Expenditures Report – Zuberi, Sameer – Q2 2021"
Claim,Travel start date,Travel end date,Traveller Name,Traveller Type,Purpose of Travel,Dates,Departure,Destination,Transportation,Accommodations,Meals and Incidentals,Points Reg.,Points Spec.,Points U.S.A.,Total
T0203502,2020/07/09,2020/07/09,,,,,,,161.0500,0.0000,98.3000,1.0000,0,0,259.3500
T0203502,2020/07/09,2020/07/09,"Zuberi, Sameer",Member,To travel to/from constituency and Ottawa,2020/07/09,Dollard-Des Ormeaux,Ottawa,,,,,,,
T0203502,2020/07/09,2020/07/09,"Zuberi, Sameer",Member,To travel to/from constituency and Ottawa,2020/07/09,Ottawa,Dollard-Des Ormeaux,,,,,,,
T0203500,2020/07/20,2020/07/21,,,,,,,161.0500,209.8600,196.6100,1.0000,0,0,567.5200
T0203500,2020/07/20,2020/07/21,"Zuberi, Sameer",Member,To travel to/from constituency and Ottawa,2020/07/20,Dollard-Des Ormeaux,Ottawa,,,,,,,
T0203500,2020/07/20,2020/07/21,"Zuberi, Sameer",Member,To travel to/from constituency and Ottawa,2020/07/21,Ottawa,Dollard-Des Ormeaux,,,,,,,
T0203508,2020/07/27,2020/07/28,,,,,,,161.0500,209.8600,196.6100,1.0000,0,0,567.5200
T0203508,2020/07/27,2020/07/28,"Zuberi, Sameer",Member,To travel to/from constituency and Ottawa,2020/07/27,Dollard-Des Ormeaux,Ottawa,,,,,,,
T0203508,2020/07/27,2020/07/28,"Zuberi, Sameer",Member,To travel to/from constituency and Ottawa,2020/07/28,Ottawa,Dollard-Des Ormeaux,,,,,,,
T0204022,2020/08/12,2020/08/13,,,,,,,161.9600,209.8600,196.6100,1.0000,0,0,568.4300
T0204022,2020/08/12,2020/08/13,"Zuberi, Sameer",Member,To travel to/from constituency and Ottawa,2020/08/12,Dollard-Des Ormeaux,Ottawa,,,,,,,
T0204022,2020/08/12,2020/08/13,"Zuberi, Sameer",Member,To travel to/from constituency and Ottawa,2020/08/13,Ottawa,Dollard-Des Ormeaux,,,,,,,
