"Members – Detailed Contract Expenditures Report – Duclos, Jean-Yves – Q2 2021"
Supplier,Description,Date,Total
Entretien Capital Inc.,Janitorial Services and Maintenance,2020/02/01,258.4600
Entretien Capital Inc.,Janitorial Services and Maintenance,2020/03/01,258.4600
SOCIÉTÉ DE SAINT-VINCENT DE PAUL DE QUÉBEC,Advertising,2020/04/01,250.0000
CKRL,Advertising,2020/04/04,500.0000
Centre Jacques-Cartier,Advertising,2020/04/07,250.0000
Service D'Entraide Basse-Ville inc.,Advertising,2020/04/09,250.0000
BELL CANADA,Cable and Internet Fees,2020/04/13,91.0000
Lauberiviere,Advertising,2020/04/17,250.0000
Conférence Saint-Jean-Baptiste (Sainte-Geneviève),Advertising,2020/04/18,250.0000
PATRO LAVAL,Advertising,2020/04/21,250.0000
Benevolat St-Sacrement,Advertising,2020/04/30,300.0000
Éditions du Joyeux-Drille Inc.,Advertising,2020/05/01,375.0000
Xtube Multimedia,Advertising,2020/05/01,360.0000
JOURNAL.CA.INC.,Advertising,2020/05/04,593.0000
"IMMIGRANTS DE LA CAPITALE, LES",Advertising,2020/05/12,459.0000
BELL CANADA,Cable and Internet Fees,2020/05/13,126.0000
Métro Média,Advertising,2020/05/16,840.0000
Kerry Ann King,"Office Supplies, Stationery and Accessories",2020/05/23,104.0000
Éditions du Joyeux-Drille Inc.,Advertising,2020/05/25,375.0000
Québec Infor,Repair of Computer Equipment and Peripherals,2020/05/25,250.0000
Groupe Polyalto,Consumable Items for Constituency Offices (COVID19),2020/05/29,175.0000
Groupe Polyalto,Freight,2020/05/29,21.8500
Métro Média,Advertising,2020/05/30,840.0000
Facebook,Advertising,2020/05/31,106.8200
Indigo,"Office Rentals, Taxes, Common Area Fees",2020/06/01,125.2500
Mont Bélair,Spring Water,2020/06/03,13.5000
Éditions du Joyeux-Drille Inc.,Advertising,2020/06/10,375.0000
Mont Bélair,Spring Water,2020/06/10,6.7500
BELL CANADA,Cable and Internet Fees,2020/06/13,126.0000
Métro Média,Advertising,2020/06/13,400.0000
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/06/16,85.3900
LUSSIER DALE PARIZEAU,Constituency Office Insurance,2020/06/22,928.0000
Groupe Polyalto,Consumable Items for Constituency Offices (COVID19),2020/06/23,390.0800
Mi-Ro,External Printing Costs,2020/06/23,515.2000
Mi-Ro,External Printing Costs,2020/06/23,434.0000
Mont Bélair,Spring Water,2020/06/23,23.5000
Facebook,Advertising,2020/06/30,205.2200
Grand & Toy,Other Consumable Supplies From Stores,2020/06/30,23.3900
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/06/30,74.8500
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/07/01,150.2700
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,242.3000
CKRL,Advertising,2020/07/01,300.0000
Entretien Capital Inc.,Janitorial Services and Maintenance,2020/07/01,265.2300
Indigo,"Office Rentals, Taxes, Common Area Fees",2020/07/01,125.2500
