"Members – Detailed Travel Expenditures Report – McKay, John – Q2 2021"
Claim,Travel start date,Travel end date,Traveller Name,Traveller Type,Purpose of Travel,Dates,Departure,Destination,Transportation,Accommodations,Meals and Incidentals,Points Reg.,Points Spec.,Points U.S.A.,Total
T0202852,2020/06/01,2020/06/30,,,,,,,0.0000,1500.0000,0.0000,0,0,0,1500.0000
T0202852,2020/06/01,2020/06/30,"McKay, John",Member,Secondary Residence,2020/06/01,Ottawa,Ottawa,,,,,,,
T0203474,2020/06/23,2020/07/24,,,,,,,537.3400,0.0000,367.0500,0,2.0000,0,904.3900
T0203474,2020/06/23,2020/07/24,"McKay, John",Member,To support a parliamentary committee,2020/06/23,Haliburton,Ottawa,,,,,,,
T0203474,2020/06/23,2020/07/24,"McKay, John",Member,To support a parliamentary committee,2020/06/24,Ottawa,Haliburton,,,,,,,
T0203474,2020/06/23,2020/07/24,"McKay, John",Member,To support a parliamentary committee,2020/07/22,Haliburton,Ottawa,,,,,,,
T0203474,2020/06/23,2020/07/24,"McKay, John",Member,To support a parliamentary committee,2020/07/24,Ottawa,Haliburton,,,,,,,
T0203649,2020/07/01,2020/07/31,,,,,,,0.0000,1550.0000,0.0000,0,0,0,1550.0000
T0203649,2020/07/01,2020/07/31,"McKay, John",Member,Secondary Residence,2020/07/01,Ottawa,Ottawa,,,,,,,
T0204404,2020/08/01,2020/08/31,,,,,,,0.0000,1550.0000,0.0000,0,0,0,1550.0000
T0204404,2020/08/01,2020/08/31,"McKay, John",Member,Secondary Residence,2020/08/01,Ottawa,Ottawa,,,,,,,
