"Members – Detailed Contract Expenditures Report – Duncan, Eric – Q2 2021"
Supplier,Description,Date,Total
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2020/05/25,6.3600
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/05/25,421.6200
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/06/01,142.0000
WINCHESTER PRINT & STATIONERY,Constituency Mail,2020/06/10,3345.1400
Cogeco Connexion inc.,Cable and Internet Fees,2020/06/13,119.9500
Home Depot,"Framing, Outside Supplier",2020/06/13,28.2400
Costco,"Printed Matter, Books, Newspapers and Subscriptions",2020/06/14,35.9800
Mailchimp,Professional Communication Services,2020/06/19,74.0700
CORNWALL ELECTRIC,Public Utilities,2020/06/23,104.1800
CORNWALL ELECTRIC,Public Utilities,2020/06/23,42.3500
"MORRISBURG LEADER LTD., THE",Advertising,2020/06/24,196.2500
Seaway News,Advertising,2020/06/24,118.6500
Edwin Duncan,Pins and Flags,2020/06/27,43.5000
Grand & Toy,Other Consumable Supplies From Stores,2020/06/30,12.7400
Grand & Toy,Cleaning Products,2020/06/30,25.8000
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/06/30,70.5200
Grand & Toy,Bulk Paper Purchases,2020/06/30,89.4000
Postmedia Network Inc.,Advertising,2020/06/30,100.0000
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,30.0000
"GLENGARRY NEWS, THE",Advertising,2020/07/01,147.8400
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/07/01,154.0000
Sports Energy News,Advertising,2020/07/01,162.5000
Zoom Video Communications,Licence Renewal,2020/07/02,87.0000
Dwyer Glass,Constituency Office Reconfigurations and Fixtures (COVID19),2020/07/06,2300.0000
Cogeco Connexion inc.,Cable and Internet Fees,2020/07/13,122.4500
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/13,115.3000
Enbridge Gas Inc.,Public Utilities,2020/07/14,31.5700
Enbridge Gas Inc.,Public Utilities,2020/07/14,87.1500
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,236.4900
Mailchimp,Licence Renewal,2020/07/19,73.9200
Dollarama,"Office Supplies, Stationery and Accessories",2020/07/27,22.8000
CORNWALL ELECTRIC,Public Utilities,2020/07/28,135.8500
CORNWALL ELECTRIC,Public Utilities,2020/07/28,71.7700
Dollarama,"Office Supplies, Stationery and Accessories",2020/07/28,20.0500
No Frills,"Office Supplies, Stationery and Accessories",2020/07/28,23.4100
Home Depot,"Office Supplies, Stationery and Accessories",2020/07/30,65.9600
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/08/01,30.0000
Grantchester Developments Ltd,Office Rental and Related Fees,2020/08/01,2843.9600
Municipality of South Dundas,Office Rental and Related Fees,2020/08/01,173.0900
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/08/01,154.0000
Township of North Dundas,Office Rental and Related Fees,2020/08/01,165.0000
Zoom,Licence Renewal,2020/08/02,87.0000
Kelsea Fawcett,Professional Communication Services,2020/08/04,997.5000
Shane Signs,Signage,2020/08/04,250.0000
Walmart,"Printed Matter, Books, Newspapers and Subscriptions",2020/08/12,16.0200
Cogeco Connexion inc.,Cable and Internet Fees,2020/08/13,122.4500
Mailchimp,Professional Communication Services,2020/08/19,71.9800
Best Buy,Computer Equipment,2020/08/21,160.4900
Canada Post,Postage and Parcel Post,2020/08/24,23.9400
CORNWALL ELECTRIC,Public Utilities,2020/08/25,70.9100
CORNWALL ELECTRIC,Public Utilities,2020/08/25,95.2300
Dollarama,"Office Supplies, Stationery and Accessories",2020/08/25,14.7100
Canada Post,Postage and Parcel Post,2020/08/26,53.2700
Grand & Toy,Bulk Paper Purchases,2020/08/31,44.7000
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/08/31,41.8400
Grand & Toy,Cleaning Products,2020/08/31,104.3400
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/09/01,30.0000
Grantchester Developments Ltd,Office Rental and Related Fees,2020/09/01,2843.9600
Municipality of South Dundas,Office Rental and Related Fees,2020/09/01,173.0900
Township of North Dundas,Office Rental and Related Fees,2020/09/01,165.0000
"GLENGARRY NEWS, THE",Advertising,2020/09/02,165.0000
"MORRISBURG LEADER LTD., THE",Advertising,2020/09/02,72.8000
Zoom Video Communications Inc,Licence Renewal,2020/09/02,87.0000
Canadian Tire,"Office Supplies, Stationery and Accessories",2020/09/04,14.9800
Shane Signs,Signage,2020/09/08,800.0000
The Seeker,Advertising,2020/09/08,150.0000
Cogeco Connexion inc.,Cable and Internet Fees,2020/09/13,119.9500
Mailchimp,Professional Communication Services,2020/09/19,71.8600
Apple Canada Inc.,Repair of Telecommunication Equipment,2020/09/22,169.0000
Canada Post – Postes Canada,Courier Services,2020/09/23,8.0500
Canada Post – Postes Canada,Courier Services,2020/09/23,7.0600
Canada Post – Postes Canada,Courier Services,2020/09/23,10.8600
Canada Post – Postes Canada,Courier Services,2020/09/23,9.7900
Canada Post – Postes Canada,Courier Services,2020/09/23,19.8200
Canada Post – Postes Canada,Courier Services,2020/09/23,10.0900
"GLENGARRY NEWS, THE",Advertising,2020/09/23,256.9600
Canada Post – Postes Canada,Courier Services,2020/09/30,6.3500
Grantchester Developments Ltd,Office Rental and Related Fees,2020/10/01,2843.9600
Municipality of South Dundas,Office Rental and Related Fees,2020/10/01,173.0900
Township of North Dundas,Office Rental and Related Fees,2020/10/01,165.0000
