"Members – Detailed Travel Expenditures Report – Khera, Kamal – Q2 2021"
Claim,Travel start date,Travel end date,Traveller Name,Traveller Type,Purpose of Travel,Dates,Departure,Destination,Transportation,Accommodations,Meals and Incidentals,Points Reg.,Points Spec.,Points U.S.A.,Total
T0202821,2020/06/22,2020/06/24,,,,,,,403.5600,0.0000,82.8600,1.0000,0,0,486.4200
T0202821,2020/06/22,2020/06/24,"Khera, Kamal",Member,To travel to/from constituency and Ottawa,2020/06/22,Brampton,Ottawa,,,,,,,
T0202821,2020/06/22,2020/06/24,"Khera, Kamal",Member,To travel to/from constituency and Ottawa,2020/06/24,Ottawa,Brampton,,,,,,,
T0203509,2020/07/23,2020/07/25,,,,,,,387.9500,0.0000,0.0000,1.0000,0,0,387.9500
T0203509,2020/07/23,2020/07/25,"Khera, Kamal",Member,To travel to/from constituency and Ottawa,2020/07/23,Brampton,Ottawa,,,,,,,
T0203509,2020/07/23,2020/07/25,"Khera, Kamal",Member,To travel to/from constituency and Ottawa,2020/07/25,Ottawa,Brampton,,,,,,,
200430737,2020/08/01,2020/08/31,,,,,,,0.0000,1900.0000,0.0000,0,0,0,1900.0000
200430737,2020/08/01,2020/08/31,"Khera, Kamal",Member,Secondary Residence,2020/08/01,OTTAWA,OTTAWA,,,,,,,
200437220,2020/09/01,2020/09/30,,,,,,,0.0000,1900.0000,0.0000,0,0,0,1900.0000
200437220,2020/09/01,2020/09/30,"Khera, Kamal",Member,Secondary Residence,2020/09/01,OTTAWA,OTTAWA,,,,,,,
200442081,2020/10/01,2020/10/31,,,,,,,0.0000,1900.0000,0.0000,0,0,0,1900.0000
200442081,2020/10/01,2020/10/31,"Khera, Kamal",Member,Secondary Residence,2020/10/01,OTTAWA,OTTAWA,,,,,,,
