"Members – Detailed Travel Expenditures Report – Martinez Ferrada, Soraya – Q2 2021"
Claim,Travel start date,Travel end date,Traveller Name,Traveller Type,Purpose of Travel,Dates,Departure,Destination,Transportation,Accommodations,Meals and Incidentals,Points Reg.,Points Spec.,Points U.S.A.,Total
T0202598,2020/06/18,2020/06/19,,,,,,,36.8800,0.0000,0.0000,0.5000,0,0,36.8800
T0202598,2020/06/18,2020/06/19,"Lavallée, Béatrice",Employee,To travel to/from constituency and Ottawa,2020/06/18,Ottawa,Montréal,,,,,,,
T0202598,2020/06/18,2020/06/19,"Lavallée, Béatrice",Employee,To travel to/from constituency and Ottawa,2020/06/19,Montréal,Ottawa,,,,,,,
T0203652,2020/07/20,2020/07/21,,,,,,,179.1400,0.0000,142.8400,1.0000,0,0,321.9800
T0203652,2020/07/20,2020/07/21,"Martinez Ferrada, Soraya",Member,To travel to/from constituency and Ottawa,2020/07/20,Montréal,Ottawa,,,,,,,
T0203652,2020/07/20,2020/07/21,"Martinez Ferrada, Soraya",Member,To travel to/from constituency and Ottawa,2020/07/21,Ottawa,Montréal,,,,,,,
200430752,2020/08/01,2020/08/31,,,,,,,0.0000,1855.0000,0.0000,0,0,0,1855.0000
200430752,2020/08/01,2020/08/31,"Martinez Ferrada, Soraya",Member,Secondary Residence,2020/08/01,GATINEAU,GATINEAU,,,,,,,
T0203987,2020/08/11,2020/08/12,,,,,,,180.0500,0.0000,82.8600,1.0000,0,0,262.9100
T0203987,2020/08/11,2020/08/12,"Martinez Ferrada, Soraya",Member,To travel to/from constituency and Ottawa,2020/08/11,Montréal,Ottawa,,,,,,,
T0203987,2020/08/11,2020/08/12,"Martinez Ferrada, Soraya",Member,To travel to/from constituency and Ottawa,2020/08/12,Ottawa,Montréal,,,,,,,
T0204965,2020/08/14,2020/08/14,,,,,,,11.3200,0.0000,0.0000,0.0000,0,0,11.3200
T0204965,2020/08/14,2020/08/14,"Martinez Ferrada, Soraya",Member,To attend an event as a guest speaker,2020/08/14,Montréal,Montréal,,,,,,,
200437235,2020/09/01,2020/09/30,,,,,,,0.0000,1855.0000,0.0000,0,0,0,1855.0000
200437235,2020/09/01,2020/09/30,"Martinez Ferrada, Soraya",Member,Secondary Residence,2020/09/01,GATINEAU,GATINEAU,,,,,,,
T0205365,2020/09/22,2020/09/25,,,,,,,179.6000,0.0000,211.4700,1.0000,0,0,391.0700
T0205365,2020/09/22,2020/09/25,"Martinez Ferrada, Soraya",Member,To travel to/from constituency and Ottawa,2020/09/22,Montréal,Ottawa,,,,,,,
T0205365,2020/09/22,2020/09/25,"Martinez Ferrada, Soraya",Member,To travel to/from constituency and Ottawa,2020/09/25,Ottawa,Montréal,,,,,,,
200442097,2020/10/01,2020/10/31,,,,,,,0.0000,1855.0000,0.0000,0,0,0,1855.0000
200442097,2020/10/01,2020/10/31,"Martinez Ferrada, Soraya",Member,Secondary Residence,2020/10/01,GATINEAU,GATINEAU,,,,,,,
