"Members – Detailed Contract Expenditures Report – Miller, Marc – Q2 2021"
Supplier,Description,Date,Total
"SENIOR TIMES, THE(PUBLICATIONS NEWBORN INC.)",Advertising,2019/12/04,197.0000
Sawid South Asian Services Inc. – Services D'affaires Sud Asiatiques Sawid Inc.,Advertising,2020/03/12,50.0000
Métro Média,Advertising,2020/04/11,72.0000
ÉCHOS MONTRÉAL,Advertising,2020/04/15,380.0000
Métro Média,Advertising,2020/04/18,350.0000
Métro Média,Advertising,2020/04/25,500.0000
"Benkoula, Réda",Advertising,2020/05/01,53.6600
Métro Média,Advertising,2020/05/09,72.0000
Tengzekeji,Computer Equipment,2020/05/12,32.9900
ÉCHOS MONTRÉAL,Advertising,2020/05/13,380.0000
VC Tronics,Computer Equipment,2020/05/19,65.0000
Bell,Monthly Phone Service,2020/05/22,50.2000
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/05/25,210.8100
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2020/05/25,3.1800
Bell,Cable and Internet Fees,2020/06/10,235.0000
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/06/16,85.3900
Bell,Monthly Phone Service,2020/06/22,50.2000
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/06/23,150.8600
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,217.8400
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/07/01,33.0000
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/07/01,149.5300
Bell,Cable and Internet Fees,2020/07/10,235.0000
Hilda Nicholas,Translation Services,2020/07/10,114.0000
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/13,14.7000
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,11.7100
Bell,Monthly Phone Service,2020/07/22,50.2000
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/07/22,156.9600
9234-0330 QUEBEC INC.,Office Rental and Related Fees,2020/08/01,2907.5200
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/08/01,217.8400
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/08/01,30.0000
Bell,Cable and Internet Fees,2020/08/10,235.0000
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/08/13,150.0500
Bell,Monthly Phone Service,2020/08/22,50.2000
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/08/24,171.1800
9234-0330 QUEBEC INC.,Office Rental and Related Fees,2020/09/01,2907.5200
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/09/01,217.8400
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/09/01,25.0000
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/09/01,148.0500
Amazon.ca,Photographic Equipment,2020/09/04,146.9400
9234-0330 QUEBEC INC.,Office Rental and Related Fees,2020/10/01,2907.5200
