"Members – Detailed Contract Expenditures Report – Fragiskatos, Peter – Q2 2021"
Supplier,Description,Date,Total
Total View Signs,Janitorial Services and Maintenance,2019/09/16,125.0000
Total View Signs,Signage,2020/01/24,375.0000
4Office Automation,Photocopier Rental and Related Costs,2020/03/27,374.4300
Cintas,Consumable Items for Constituency Offices (COVID19),2020/05/12,72.0000
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2020/05/25,6.3600
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/05/25,421.6200
Cintas,Janitorial Services and Maintenance,2020/05/26,114.2100
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/06/01,16.7900
Cintas,Janitorial Services and Maintenance,2020/06/09,96.2100
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/06/16,85.3900
Canadian Tire,Consumable Items for Constituency Offices (COVID19),2020/06/20,44.9700
"LAMAR COMPANIES, THE",Advertising,2020/06/22,2307.0000
London Hydro,Public Utilities,2020/06/22,164.1800
Cintas,Janitorial Services and Maintenance,2020/06/23,96.2100
Campus Creative,Professional Communication Services,2020/06/26,700.0000
4Office,Photocopier Rental and Related Costs,2020/06/29,263.3800
Campus Creative,Professional Communication Services,2020/06/30,750.0000
Facebook,Advertising,2020/06/30,338.2800
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/06/30,1202.8900
Grand & Toy,"Other Furniture, Fixtures and Furnishings",2020/06/30,45.6600
"Hassan, Zheger",Office Assistant,2020/06/30,3024.0000
Libro,Banking Fees and Cheque Orders,2020/06/30,9.8000
Rogers,Cable and Internet Fees,2020/06/30,207.9900
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,96.0000
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/07/01,91.5500
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/07/01,149.5300
NGPVAN,Professional Communication Services,2020/07/01,40.0000
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/07/01,16.7900
Sparkles,Janitorial Services and Maintenance,2020/07/01,328.0000
Facebook,Advertising,2020/07/02,61.7000
Cintas,Janitorial Services and Maintenance,2020/07/07,96.2100
Enbridge,Public Utilities,2020/07/07,3.4600
Rogers,Cable and Internet Fees,2020/07/09,40.4300
Key Contact,Constituency Mail,2020/07/10,4639.3600
Novo Design Studio,Professional Communication Services,2020/07/10,225.0000
Novo Design Studio,Professional Communication Services,2020/07/10,243.7500
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,0.1300
Intuit,Licence Renewal,2020/07/18,56.5000
Canada Post – Postes Canada,Postage and Parcel Post,2020/07/20,633.2200
"LAMAR COMPANIES, THE",Advertising,2020/07/20,2307.0000
Cintas,Janitorial Services and Maintenance,2020/07/21,96.2100
Intact Insurance,Constituency Office Insurance,2020/07/21,953.4400
London Hydro,Public Utilities,2020/07/22,221.7000
Deluxe Canada,Freight,2020/07/25,31.3500
Deluxe Canada,"Office Supplies, Stationery and Accessories",2020/07/25,313.5000
cintas,Janitorial Services and Maintenance,2020/07/28,54.0000
Rogers,Cable and Internet Fees,2020/07/30,207.9900
Campus Creative,Professional Communication Services,2020/07/31,1000.0000
Facebook,Advertising,2020/07/31,138.8600
"Hassan, Zheger",Office Assistant,2020/07/31,2047.5000
Libro,Banking Fees and Cheque Orders,2020/07/31,9.6000
Salem Road Productions,Advertising,2020/07/31,400.0000
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/08/01,61.0000
Bell Mobility – Bell Mobilité,Long Distance,2020/08/01,2.2000
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/08/01,96.0000
Richmond Block London Corporation,Office Rental and Related Fees,2020/08/01,2650.0000
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/08/01,16.7900
Sparkles,Janitorial Services and Maintenance,2020/08/01,328.0000
Enbridge,Public Utilities,2020/08/07,28.2400
Rogers,Cable and Internet Fees,2020/08/09,40.4300
Cintas,Janitorial Services and Maintenance,2020/08/11,33.0000
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/08/13,150.0400
"LAMAR COMPANIES, THE",Advertising,2020/08/17,2307.0000
cintas,Janitorial Services and Maintenance,2020/08/18,147.7100
