"Members – Detailed Contract Expenditures Report – Zahid, Salma – Q2 2021"
Supplier,Description,Date,Total
Bell Canada,Internet (COVID19),2020/03/04,44.9500
Star Metroland Media,Advertising,2020/03/08,693.9500
URDU TIMES CANADA LTD.,Advertising,2020/03/18,150.0000
Star Metroland Media,Advertising,2020/04/12,693.9500
Star Metroland Media,Advertising,2020/05/10,467.0000
Sameer Ahmad,Consumable Items for Constituency Offices (COVID19),2020/05/18,288.0000
Shree Balaji Inc. (Swadesh),Advertising,2020/05/21,50.0000
Urdu Post Inc.,Advertising,2020/05/21,150.0000
Fastrack Graphics Inc.,Constituency Office Reconfigurations and Fixtures (COVID19),2020/05/25,1525.0000
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2020/05/25,3.1800
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/05/25,210.8100
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/06/01,16.7900
ADT Security Services Canada Inc. – Services de sécurité ADT Canada Inc.,Protection and Alarm Monitoring (Member's Office Budget),2020/06/02,145.2600
Bell Canada,Internet (COVID19),2020/06/04,44.9500
Bell Canada,Internet (COVID19),2020/06/08,89.9500
Rogers,Cable and Internet Fees,2020/06/09,163.4700
PHILIPPINE REPORTER INC.,Advertising,2020/06/12,155.0000
FibreStream,Internet (COVID19),2020/06/16,50.0000
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/06/16,85.3900
Toronto Hydro,Public Utilities,2020/06/24,159.5900
Rogers Communications,Internet (COVID19),2020/06/26,75.0000
Star Metroland Media,Advertising,2020/06/28,467.0000
Facebook,Advertising,2020/06/30,150.0000
Zoom Video Communications,Licence Renewal,2020/06/30,20.0000
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/07/01,18.0000
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,128.0000
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/07/01,149.5200
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/07/01,16.7900
Bell Canada,Internet (COVID19),2020/07/04,44.9500
Bell Canada,Internet (COVID19),2020/07/08,89.9500
Star Metroland Media,Advertising,2020/07/08,396.3300
Rogers,Cable and Internet Fees,2020/07/09,163.4700
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/13,6.2200
FibreStream,Internet (COVID19),2020/07/16,50.0000
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,0.5700
Rogers Communications,Internet (COVID19),2020/07/26,75.0000
Bengali Times,Advertising,2020/07/28,150.0000
Toronto Hydro,Public Utilities,2020/07/28,174.7200
Shree Balaji Inc. (Swadesh),Advertising,2020/07/30,50.0000
Zoom Video Communiucations,Licence Renewal,2020/07/30,20.0000
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/07/31,118.0800
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/08/01,128.0000
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/08/01,26.0000
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/08/01,16.7900
Star Moon Inc.,Office Rental and Related Fees,2020/08/01,2900.0000
Bell Canada,Internet (COVID19),2020/08/04,44.9500
ETHNIC MEDIA INC.,Advertising,2020/08/06,250.0000
AKHBAAR E PAKISTAN INC.,Advertising,2020/08/07,500.0000
Bell Canada,Internet (COVID19),2020/08/08,89.9500
Rogers,Cable and Internet Fees,2020/08/09,163.4700
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/08/13,150.0500
FibreStream,Internet (COVID19),2020/08/16,50.0000
"Weekly Awaaz Ltd., The",Advertising,2020/08/19,150.0000
"WEEKLY VOICE NEWSPAPER, THE",Advertising,2020/08/19,175.0000
Toronto Hydro,Public Utilities,2020/08/25,243.4800
Rogers,Internet (COVID19),2020/08/26,174.9900
Zoom Video Communications Inc.,Professional Communication Services,2020/08/30,20.0000
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/09/01,128.0000
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/09/01,16.0000
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/09/01,148.0500
Star Moon Inc.,Office Rental and Related Fees,2020/09/01,2900.0000
Zoom Video Communications Inc.,Professional Communication Services,2020/09/04,143.2300
Rogers,Cable and Internet Fees,2020/09/09,163.4700
Canada Post – Postes Canada,Courier Services,2020/09/23,5.4000
Canada Post – Postes Canada,Courier Services,2020/09/23,21.6300
Star Moon Inc.,Office Rental and Related Fees,2020/10/01,2900.0000
