"Members – Detailed Contract Expenditures Report – Kusie, Stephanie – Q2 2021"
Supplier,Description,Date,Total
582276 AB Inc,Signage,2020/04/21,145.8000
TElus,Cable and Internet Fees,2020/06/07,140.0000
Alberta Native News,Advertising,2020/06/15,167.5000
Survey Monkey,Licence Renewal,2020/06/25,99.0000
"Tulk, Landon",Research Consultants,2020/06/26,520.0000
Delta Calgary South,Equipment Rental (non-hospitality related),2020/06/30,100.0000
Delta Calgary South,Public Meeting Room Rentals,2020/06/30,200.0000
Grand & Toy,Cleaning Products,2020/06/30,18.9900
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/06/30,71.6600
VISTEK,Photographic Equipment,2020/06/30,299.9900
VISTEK,Photographic Equipment,2020/06/30,139.9900
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/07/01,18.3000
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,185.3200
CANADA JEWISH PIPELINE,Advertising,2020/07/04,220.0000
Alberta Jewish News,Advertising,2020/07/07,233.7500
TElus,Cable and Internet Fees,2020/07/07,140.0000
"CANADIAN TIMES, THE",Advertising,2020/07/08,250.0000
"Tulk, Landon",Research Consultants,2020/07/10,680.0000
Zoom,Licence Renewal,2020/07/15,20.0000
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,98.6400
MOUNTAIN VIEW PRINTING & GRAPHICS LTD.,"Office Supplies, Stationery and Accessories",2020/07/24,312.5000
"Tulk, Landon",Research Consultants,2020/07/24,1000.0000
CIBC,Banking Fees and Cheque Orders,2020/07/31,23.5000
CIBC,Banking Fees and Cheque Orders,2020/07/31,23.5000
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/07/31,118.7600
Grand & Toy,Cleaning Products,2020/07/31,157.0800
582276 Alberta Inc.,Office Rental and Related Fees,2020/08/01,2936.3500
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/08/01,20.0000
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/08/01,185.3200
"CANADIAN TIMES, THE",Advertising,2020/08/06,250.0000
TELUS,Cable and Internet Fees,2020/08/07,183.0000
"Tulk, Landon",Research Consultants,2020/08/07,1020.0000
AVIVA INSURANCE COMPANY OF CANADA,Constituency Office Insurance,2020/08/14,1137.0000
Zoom,Licence Renewal,2020/08/15,20.0000
CIBC,Banking Fees and Cheque Orders,2020/08/31,23.5000
582276 Alberta Inc.,Office Rental and Related Fees,2020/09/01,2936.3500
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/09/01,18.0000
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/09/01,185.3200
Securtek,Protection and Alarm Monitoring (Member's Office Budget),2020/09/01,68.8500
TELUS Communications Inc.,Cable and Internet Fees,2020/09/07,173.8400
Alberta Jewish News,Advertising,2020/09/09,290.0000
Zoom,Licence Renewal,2020/09/15,400.0000
Canada Post – Postes Canada,Courier Services,2020/09/23,39.5200
Canada Post – Postes Canada,Courier Services,2020/09/23,7.8400
Canada Post – Postes Canada,Courier Services,2020/09/23,22.2900
Canada Post – Postes Canada,Courier Services,2020/09/23,10.0300
Canada Post – Postes Canada,Postage and Parcel Post,2020/09/30,287.3700
Canada Post – Postes Canada,Courier Services,2020/09/30,27.4200
582276 Alberta Inc.,Office Rental and Related Fees,2020/10/01,2936.3500
