"Members – Detailed Travel Expenditures Report – Johns, Gord – Q2 2021"
Claim,Travel start date,Travel end date,Traveller Name,Traveller Type,Purpose of Travel,Dates,Departure,Destination,Transportation,Accommodations,Meals and Incidentals,Points Reg.,Points Spec.,Points U.S.A.,Total
T0202972,2020/06/01,2020/06/30,,,,,,,139.4000,0.0000,0.0000,0,0,0,139.4000
T0202972,2020/06/01,2020/06/30,"Slomnicki, Kim",Employee,To attend meetings about constituency issues,2020/06/10,Parksville,Courtenay,,,,,,,
T0202972,2020/06/01,2020/06/30,"Slomnicki, Kim",Employee,To attend meetings about constituency issues,2020/06/15,Parksville,Port Alberni,,,,,,,
T0202742,2020/06/01,2020/07/18,,,,,,,0.0000,1565.9900,0.0000,0,0,0,1565.9900
T0202742,2020/06/01,2020/07/18,"Johns, Gord",Member,Secondary Residence,2020/06/17,Ottawa,Ottawa,,,,,,,
T0202742,2020/06/01,2020/07/18,"Johns, Gord",Member,Secondary Residence,2020/06/01,Ottawa,Ottawa,,,,,,,
T0203659,2020/07/01,2020/08/18,,,,,,,0.0000,1615.9900,0.0000,0,0,0,1615.9900
T0203659,2020/07/01,2020/08/18,"Johns, Gord",Member,Secondary Residence,2020/07/01,Ottawa,Ottawa,,,,,,,
T0203659,2020/07/01,2020/08/18,"Johns, Gord",Member,Secondary Residence,2020/07/19,Ottawa,Ottawa,,,,,,,
T0204419,2020/08/01,2020/09/18,,,,,,,0.0000,1615.9900,0.0000,0,0,0,1615.9900
T0204419,2020/08/01,2020/09/18,"Johns, Gord",Member,Secondary Residence,2020/08/01,Ottawa,Ottawa,,,,,,,
T0204419,2020/08/01,2020/09/18,"Johns, Gord",Member,Secondary Residence,2020/08/19,Ottawa,Ottawa,,,,,,,
