"Members – Detailed Contract Expenditures Report – Atwin, Jenica – Q2 2021"
Supplier,Description,Date,Total
"Ville Cooperative, The",Public Meeting Room Rentals,2020/05/01,2400.0000
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2020/05/25,3.1800
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/05/25,210.8100
brunswick news inc,"Printed Matter, Books, Newspapers and Subscriptions",2020/05/29,25.9900
dwx factory inc,"Office Supplies, Stationery and Accessories",2020/06/03,153.9300
New Brunswick Deaf & Hard of Hearing Services Inc.,Captioning and Interpretation Services,2020/06/03,280.0000
Acadie Nouvelle,"Printed Matter, Books, Newspapers and Subscriptions",2020/06/05,12.9500
Staples,"Office Supplies, Stationery and Accessories",2020/06/05,29.9900
CJPN,Advertising,2020/06/09,460.0000
Capital FM 106.9,Advertising,2020/06/15,260.0000
Capital FM 106.9,Advertising,2020/06/21,78.0000
Optimum translation,Professional Communication Services,2020/06/24,65.0000
Optimum Translation,Translation Services,2020/06/24,65.0000
Brunswick News,"Printed Matter, Books, Newspapers and Subscriptions",2020/06/29,25.9900
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/06/30,141.4400
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/07/01,35.0000
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,94.5300
Bell Mobility – Bell Mobilité,Voice and data roaming fees for mobile devices,2020/07/01,45.0100
Capital FM 106.9,Advertising,2020/07/01,78.0000
Arpeggio Health Services,Other Training and Conferences,2020/07/02,209.0000
Acadie Nouvelle,"Printed Matter, Books, Newspapers and Subscriptions",2020/07/05,12.9500
Zoom,Licence Renewal,2020/07/05,20.0000
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,2.2000
Brunswick News,"Printed Matter, Books, Newspapers and Subscriptions",2020/07/29,25.9900
Bell Mobility – Bell Mobilité,Voice and data roaming fees for mobile devices,2020/08/01,23.5000
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/08/01,94.5300
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/08/01,47.8000
Acadie Nouvelle,"Printed Matter, Books, Newspapers and Subscriptions",2020/08/05,12.9500
zoom,Licence Renewal,2020/08/05,20.0000
Capital FM 106.9,Advertising,2020/08/15,78.0000
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/09/01,40.2000
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/09/01,94.5300
Bell Mobility – Bell Mobilité,Voice and data roaming fees for mobile devices,2020/09/01,22.3000
Canada Post – Postes Canada,Courier Services,2020/09/23,19.8300
Canada Post – Postes Canada,Courier Services,2020/09/23,19.4300
