"Members – Detailed Contract Expenditures Report – Blaney, Rachel – Q2 2021"
Supplier,Description,Date,Total
TD Canada Trust,Banking Fees and Cheque Orders,2020/03/31,3.9500
POWELL RIVER LIVING,Advertising,2020/04/01,836.0000
TekSavvy,Internet (COVID19),2020/04/01,57.9500
TELUS Communications Inc.,Monthly Phone Service,2020/04/20,29.8200
Telus Mobility Melanie Norris,Voice and Data Plan for Mobile Devices,2020/04/24,148.7300
Vista Radio Ltd,Advertising,2020/04/26,504.0000
Vista Radio Ltd,Advertising,2020/04/26,400.0000
Vista Radio Ltd,Advertising,2020/04/26,320.0000
Vista Radio Ltd,Advertising,2020/04/26,300.0000
TekSavvy,Internet (COVID19),2020/04/27,57.9500
Island Radio,Advertising,2020/04/30,737.1000
TD Canada Trust,Banking Fees and Cheque Orders,2020/04/30,3.9500
Canadian Tire,Cleaning Products,2020/05/11,92.4700
BC HYDRO,Public Utilities,2020/05/13,160.7400
TELUS Communications Inc.,Monthly Phone Service,2020/05/20,32.5200
Telus Mobility Melanie Norris,Voice and Data Plan for Mobile Devices,2020/05/24,149.3700
Shared Services Canada –  Services partagés Canada,Changes - Services and/or Equipment (Telemanagement) - Federal Government Departments,2020/05/25,500.0000
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/05/25,421.6200
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2020/05/25,6.3600
Home Hardware,"Office Supplies, Stationery and Accessories",2020/05/26,24.6000
Staples,"Office Supplies, Stationery and Accessories",2020/05/26,36.3600
"Eppler, Ed",Repair of Machinery and Office Furniture,2020/05/27,333.2400
River Ink Printing and Signs Ltd,External Printing Costs,2020/05/27,449.4000
TekSavvy,Internet (COVID19),2020/05/27,67.9500
Black Press Group Ltd.,Advertising,2020/05/31,1604.7200
Innov8 Digital Solutions Inc.,Repair of Office Equipment,2020/06/01,66.8700
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/06/01,276.5000
Shaw Direct,Cable and Internet Fees,2020/06/01,172.0800
POWELL RIVER LIVING,Advertising,2020/06/02,289.0000
Shaw Direct,Cable and Internet Fees,2020/06/02,168.4900
Kiki's Compass Magazine,Advertising,2020/06/09,175.0000
Home Depot,"Office Supplies, Stationery and Accessories",2020/06/10,233.2600
TekSavvy Internet,Internet (COVID19),2020/06/16,49.9500
Canada Post,Postage and Parcel Post,2020/06/18,32.3200
TELUS Communications Inc.,Monthly Phone Service,2020/06/20,29.8200
NUU-CHAH-NULTH TRIBAL COUNCIL,Advertising,2020/06/25,110.0000
TekSavvy,Internet (COVID19),2020/06/27,67.9500
Vista Radio Ltd,Advertising,2020/06/28,288.0000
Vista Radio Ltd,Advertising,2020/06/28,450.0000
Vista Radio Ltd,Advertising,2020/06/28,288.0000
Vista Radio Ltd,Advertising,2020/06/28,288.0000
Black Press Group Ltd.,Advertising,2020/06/30,1054.2500
GRANT ILLUMINATED SIGNS LTD,Signage,2020/06/30,2930.5200
Island Radio,Advertising,2020/06/30,520.0000
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,58.2400
Blanchard Security Inc.,Protection and Alarm Monitoring (Member's Office Budget),2020/07/01,131.8500
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/07/01,265.7900
Shaw Direct,Cable and Internet Fees,2020/07/01,350.8500
Strathcona Recycling & Disposal,Janitorial Services and Maintenance,2020/07/01,150.0000
Shaw Direct,Cable and Internet Fees,2020/07/02,347.9400
Facebook,Advertising,2020/07/07,213.5500
River Ink Printing and Signs Ltd,Constituency Mail,2020/07/09,7378.8700
Canada Post – Postes Canada,Postage and Parcel Post,2020/07/13,465.1100
Save On Foods,Gifts given as a matter of protocol,2020/07/15,53.4800
TekSavvy,Internet (COVID19),2020/07/16,49.9500
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,1.1000
Walmart,"Office Supplies, Stationery and Accessories",2020/07/19,130.3800
Canadian Tire,Office Equipment,2020/07/20,192.5700
RC Superstore,"Office Supplies, Stationery and Accessories",2020/07/20,48.0900
Blanchard Security Inc.,Protection and Alarm Monitoring (Member's Office Budget),2020/07/21,110.8500
Canada Post,Postage and Parcel Post,2020/07/21,21.6400
Circle K,Consumable Items for Constituency Offices (COVID19),2020/07/21,17.1000
Shoppers,Consumable Items for Constituency Offices (COVID19),2020/07/21,23.5400
Thrifty Foods,Cleaning Products,2020/07/22,20.3200
London Drugs,Voice Communication Equipment,2020/07/27,53.8600
Home Hardware,"Office Supplies, Stationery and Accessories",2020/07/30,14.0800
Black Press Group Ltd.,Advertising,2020/07/31,1367.7500
Wayfair Seminar Conference Team Table,Office Furniture and Fixtures,2020/07/31,3099.9900
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/08/01,58.2400
"MCLEOD, LESLIE",Office Rental and Related Fees,2020/08/01,600.0000
Re/Max Check Realty,Office Rental and Related Fees,2020/08/01,1903.0000
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/08/01,284.2500
Shaw Direct,Cable and Internet Fees,2020/08/01,195.2000
Shaw Direct,Cable and Internet Fees,2020/08/02,171.5400
Canada Post,Postage and Parcel Post,2020/08/04,26.6000
Kiki's Communications Inc.,Advertising,2020/08/11,175.0000
TekSavvy,Internet (COVID19),2020/08/16,49.9500
Canada Post,Postage and Parcel Post,2020/08/17,82.4900
Canada Post – Postes Canada,Postage and Parcel Post,2020/08/20,126.8700
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/09/01,58.2400
"MCLEOD, LESLIE",Office Rental and Related Fees,2020/09/01,600.0000
Re/Max Check Realty,Office Rental and Related Fees,2020/09/01,1903.0000
Shaw Direct,Cable and Internet Fees,2020/09/01,168.4900
Vista Radio Ltd,Advertising,2020/09/13,384.0000
Vista Radio Ltd,Advertising,2020/09/13,384.0000
Vista Radio Ltd,Advertising,2020/09/13,552.0000
Vista Radio Ltd,Advertising,2020/09/13,288.0000
BC HYDRO,Public Utilities,2020/09/14,90.3100
TekSavvy,Internet (COVID19),2020/09/16,49.9500
Canada Post – Postes Canada,Courier Services,2020/09/23,33.2300
Canada Post – Postes Canada,Courier Services,2020/09/23,137.6100
Canada Post – Postes Canada,Courier Services,2020/09/23,7.1900
Canada Post – Postes Canada,Courier Services,2020/09/23,16.3900
Canada Post – Postes Canada,Courier Services,2020/09/23,33.6300
Canada Post – Postes Canada,Courier Services,2020/09/23,15.7700
Canada Post – Postes Canada,Courier Services,2020/09/23,17.4600
"MCLEOD, LESLIE",Office Rental and Related Fees,2020/10/01,600.0000
Re/Max Check Realty,Office Rental and Related Fees,2020/10/01,1903.0000
