"Members – Detailed Travel Expenditures Report – Savard-Tremblay, Simon-Pierre – Q2 2021"
Claim,Travel start date,Travel end date,Traveller Name,Traveller Type,Purpose of Travel,Dates,Departure,Destination,Transportation,Accommodations,Meals and Incidentals,Points Reg.,Points Spec.,Points U.S.A.,Total
T0203105,2020/06/03,2020/06/07,,,,,,,0.0000,130.6300,383.5300,0,0,0,514.1600
T0203105,2020/06/03,2020/06/07,"Thi Lac, Ève-Mary Thai",Employee,Attending event with Member,2020/06/03,Saint-Ignace-de-Loyola,Saint-Hyacinthe,,,,,,,
T0203105,2020/06/03,2020/06/07,"Thi Lac, Ève-Mary Thai",Employee,Attending event with Member,2020/06/07,Saint-Hyacinthe,Saint-Ignace-de-Loyola,,,,,,,
T0203110,2020/06/09,2020/06/10,,,,,,,0.0000,43.5500,191.7700,0,0.0000,0,235.3200
T0203110,2020/06/09,2020/06/10,"Thi Lac, Ève-Mary Thai",Employee,Attending event with Member,2020/06/09,Saint-Ignace-de-Loyola,Saint-Hyacinthe,,,,,,,
T0203110,2020/06/09,2020/06/10,"Thi Lac, Ève-Mary Thai",Employee,Attending event with Member,2020/06/10,Saint-Hyacinthe,Saint-Ignace-de-Loyola,,,,,,,
T0203112,2020/06/15,2020/06/18,,,,,,,0.0000,130.6300,338.9000,0,0.0000,0,469.5300
T0203112,2020/06/15,2020/06/18,"Thi Lac, Ève-Mary Thai",Employee,Attending event with Member,2020/06/15,Saint-Ignace-de-Loyola,Saint-Hyacinthe,,,,,,,
T0203112,2020/06/15,2020/06/18,"Thi Lac, Ève-Mary Thai",Employee,Attending event with Member,2020/06/18,Saint-Hyacinthe,Saint-Ignace-de-Loyola,,,,,,,
T0203113,2020/06/29,2020/07/02,,,,,,,0.0000,130.6300,383.5300,0,0.0000,0,514.1600
T0203113,2020/06/29,2020/07/02,"Thi Lac, Ève-Mary Thai",Employee,Attending event with Member,2020/06/29,Saint-Ignace-de-Loyola,Saint-Hyacinthe,,,,,,,
T0203113,2020/06/29,2020/07/02,"Thi Lac, Ève-Mary Thai",Employee,Attending event with Member,2020/07/02,Saint-Hyacinthe,Saint-Ignace-de-Loyola,,,,,,,
T0203104,2020/07/08,2020/07/09,,,,,,,272.3300,0.0000,178.1700,1.0000,0,0,450.5000
T0203104,2020/07/08,2020/07/09,"Savard-Tremblay, Simon-Pierre",Member,To travel to/from constituency and Ottawa,2020/07/08,Saint-Hyacinthe,Ottawa,,,,,,,
T0203104,2020/07/08,2020/07/09,"Savard-Tremblay, Simon-Pierre",Member,To travel to/from constituency and Ottawa,2020/07/09,Ottawa,Saint-Hyacinthe,,,,,,,
T0203114,2020/07/09,2020/07/09,,,,,,,269.6200,0.0000,0.0000,1.0000,0,0,269.6200
T0203114,2020/07/09,2020/07/09,"Thi Lac, Ève-Mary Thai",Employee,To travel to/from constituency and Ottawa,2020/07/09,Saint-Hyacinthe,Ottawa,,,,,,,
T0203114,2020/07/09,2020/07/09,"Thi Lac, Ève-Mary Thai",Employee,To travel to/from constituency and Ottawa,2020/07/09,Ottawa,Saint-Hyacinthe,,,,,,,
T0203115,2020/07/12,2020/07/14,,,,,,,0.0000,87.0800,287.6500,0,0.0000,0,374.7300
T0203115,2020/07/12,2020/07/14,"Thi Lac, Ève-Mary Thai",Employee,Attending event with Member,2020/07/12,Saint-Ignace-de-Loyola,Saint-Hyacinthe,,,,,,,
T0203115,2020/07/12,2020/07/14,"Thi Lac, Ève-Mary Thai",Employee,Attending event with Member,2020/07/14,Saint-Hyacinthe,Saint-Ignace-de-Loyola,,,,,,,
T0203798,2020/07/27,2020/07/28,,,,,,,0.0000,43.5500,191.7700,0,0.0000,0,235.3200
T0203798,2020/07/27,2020/07/28,"Thi Lac, Ève-Mary Thai",Employee,Attending event with Member,2020/07/27,Saint-Ignace-de-Loyola,Saint-Hyacinthe,,,,,,,
T0203798,2020/07/27,2020/07/28,"Thi Lac, Ève-Mary Thai",Employee,Attending event with Member,2020/07/28,Saint-Hyacinthe,Saint-Ignace-de-Loyola,,,,,,,
T0203784,2020/07/28,2020/07/30,,,,,,,449.1900,164.6000,294.9100,1.0000,0,0,908.7000
T0203784,2020/07/28,2020/07/30,"Savard-Tremblay, Simon-Pierre",Member,To travel to/from constituency and Ottawa,2020/07/28,Saint-Hyacinthe,Ottawa,,,,,,,
T0203784,2020/07/28,2020/07/30,"Savard-Tremblay, Simon-Pierre",Member,To travel to/from constituency and Ottawa,2020/07/30,Ottawa,Saint-Hyacinthe,,,,,,,
200430786,2020/08/01,2020/08/31,,,,,,,0.0000,1350.0000,0.0000,0,0,0,1350.0000
200430786,2020/08/01,2020/08/31,"Savard-Tremblay, Simon-Pierre",Member,Secondary Residence,2020/08/01,GATINEAU,GATINEAU,,,,,,,
T0203801,2020/08/03,2020/08/07,,,,,,,0.0000,174.1800,479.4200,0,0.0000,0,653.6000
T0203801,2020/08/03,2020/08/07,"Thi Lac, Ève-Mary Thai",Employee,Attending event with Member,2020/08/03,Saint-Ignace-de-Loyola,Saint-Hyacinthe,,,,,,,
T0203801,2020/08/03,2020/08/07,"Thi Lac, Ève-Mary Thai",Employee,Attending event with Member,2020/08/07,Saint-Hyacinthe,Saint-Ignace-de-Loyola,,,,,,,
T0203802,2020/08/10,2020/08/11,,,,,,,0.0000,43.5500,191.7700,0,0.0000,0,235.3200
T0203802,2020/08/10,2020/08/11,"Thi Lac, Ève-Mary Thai",Employee,Attending event with Member,2020/08/10,Saint-Ignace-de-Loyola,Saint-Hyacinthe,,,,,,,
T0203802,2020/08/10,2020/08/11,"Thi Lac, Ève-Mary Thai",Employee,Attending event with Member,2020/08/11,Saint-Hyacinthe,Saint-Ignace-de-Loyola,,,,,,,
T0204474,2020/08/11,2020/08/12,,,,,,,280.9300,0.0000,196.6100,1.0000,0,0,477.5400
T0204474,2020/08/11,2020/08/12,"Savard-Tremblay, Simon-Pierre",Member,To travel to/from constituency and Ottawa,2020/08/11,Saint-Hyacinthe,Ottawa,,,,,,,
T0204474,2020/08/11,2020/08/12,"Savard-Tremblay, Simon-Pierre",Member,To travel to/from constituency and Ottawa,2020/08/12,Ottawa,Saint-Hyacinthe,,,,,,,
T0204492,2020/08/16,2020/08/21,,,,,,,850.6300,545.4100,440.1100,0,1.0000,0,1836.1500
T0204492,2020/08/16,2020/08/21,"Savard-Tremblay, Simon-Pierre",Member,To attend a regional or provincial caucus meeting,2020/08/16,Saint-Hyacinthe,Bonaventure,,,,,,,
T0204492,2020/08/16,2020/08/21,"Savard-Tremblay, Simon-Pierre",Member,To attend a regional or provincial caucus meeting,2020/08/21,Bonaventure,Saint-Hyacinthe,,,,,,,
T0204529,2020/08/26,2020/08/26,,,,,,,280.5600,0.0000,95.8900,0,1.0000,0,376.4500
T0204529,2020/08/26,2020/08/26,"Savard-Tremblay, Simon-Pierre",Member,To attend meetings with stakeholders about business of the House,2020/08/26,Saint-Hyacinthe,Mont-Laurier,,,,,,,
T0204529,2020/08/26,2020/08/26,"Savard-Tremblay, Simon-Pierre",Member,To attend meetings with stakeholders about business of the House,2020/08/26,Mont-Laurier,Saint-Hyacinthe,,,,,,,
200437268,2020/09/01,2020/09/30,,,,,,,0.0000,1350.0000,0.0000,0,0,0,1350.0000
200437268,2020/09/01,2020/09/30,"Savard-Tremblay, Simon-Pierre",Member,Secondary Residence,2020/09/01,GATINEAU,GATINEAU,,,,,,,
200442130,2020/10/01,2020/10/31,,,,,,,0.0000,1350.0000,0.0000,0,0,0,1350.0000
200442130,2020/10/01,2020/10/31,"Savard-Tremblay, Simon-Pierre",Member,Secondary Residence,2020/10/01,GATINEAU,GATINEAU,,,,,,,
