"Members – Detailed Contract Expenditures Report – May, Bryan – Q2 2021"
Supplier,Description,Date,Total
CANADIAN NETWORK BROADCASTING,Advertising,2020/05/01,529.0000
Star Metroland Media,Advertising,2020/05/03,399.0000
Star Metroland Media,Advertising,2020/05/17,399.0000
"Staples ",Toner,2020/05/20,89.9900
"Staples ","Office Supplies, Stationery and Accessories",2020/05/20,18.9800
City of Cambridge Water/Wastewater,Public Utilities,2020/05/28,65.6700
Star Metroland Media,Advertising,2020/05/31,133.3300
Rogers,Cable and Internet Fees,2020/06/06,207.9900
Star Metroland Media,Advertising,2020/06/07,133.3300
"AYR NEWS LIMITED, THE",Advertising,2020/06/08,300.0000
Star Metroland Media,Advertising,2020/06/14,133.3300
NGP VAN Inc.,License/Maintenance fees for Application Software and Application Development and Delivery Software,2020/06/16,85.3900
Energy  + Inc.,Public Utilities,2020/06/23,72.9500
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/06/23,159.4800
Enbridge Gas Inc.,Public Utilities,2020/06/24,26.9300
"ST. GEORGE LANCE, THE",Advertising,2020/06/26,150.0000
Allegra Marketing Print Mail,"Householders ",2020/06/29,4653.7500
Shine.co Cleaning Services,Janitorial Services and Maintenance,2020/06/30,214.5000
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/07/01,34.0000
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,216.0000
NGP VAN Inc.,License/Maintenance fees for Application Software and Application Development and Delivery Software,2020/07/01,149.5300
"AYR NEWS LIMITED, THE",Advertising,2020/07/02,300.0000
Rogers,Cable and Internet Fees,2020/07/06,207.9900
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/13,7.3500
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,0.1300
Energy  + Inc.,Public Utilities,2020/07/22,113.4400
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/07/22,232.7800
Enbridge Gas Inc.,Public Utilities,2020/07/27,23.0700
Hootesuite,Licence Renewal,2020/07/27,121.9000
CANADIAN NETWORK BROADCASTING,Advertising,2020/07/31,529.0000
ACCO OIL COMPANY LIMITED,Office Rental and Related Fees,2020/08/01,2880.0000
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/08/01,216.0000
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/08/01,67.5000
Rogers,Cable and Internet Fees,2020/08/06,207.9900
NGP VAN Inc.,License/Maintenance fees for Application Software and Application Development and Delivery Software,2020/08/13,150.0500
Energy  + Inc.,Public Utilities,2020/08/21,121.8600
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/08/24,138.7600
Enbridge Gas Inc.,Public Utilities,2020/08/26,7.5000
"Staples ",Toner,2020/08/26,89.9900
"Staples ","Office Supplies, Stationery and Accessories",2020/08/26,97.9700
ACCO OIL COMPANY LIMITED,Office Rental and Related Fees,2020/09/01,2880.0000
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/09/01,216.0000
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/09/01,88.8000
NGP VAN Inc.,License/Maintenance fees for Application Software and Application Development and Delivery Software,2020/09/01,148.0600
City of Cambridge Water/Wastewater,Public Utilities,2020/09/04,10.4800
ACCO OIL COMPANY LIMITED,Janitorial Services,2020/09/23,110.4200
Canada Post – Postes Canada,Courier Services,2020/09/23,19.5200
Rogers,Data Communication Services (Charges for all leased non-voice telecommunications services),2020/09/23,235.0300
ACCO OIL COMPANY LIMITED,Office Rental and Related Fees,2020/10/01,2880.0000
