"Members – Detailed Contract Expenditures Report – Fraser, Sean – Q2 2021"
Supplier,Description,Date,Total
Staples (277),Toner,2019/05/18,183.9900
"Halifax Herald Limited, The",Advertising,2019/11/16,391.0000
Staples (277),Toner,2020/02/12,99.9900
Staples (277),Toner,2020/03/13,191.9900
Big Brothers Big Sisters of Pictou County,Advertising,2020/04/01,100.0000
Bell Aliant,Cable and Internet Fees,2020/04/15,260.7400
Bell Aliant,Cable and Internet Fees,2020/05/15,122.3400
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/05/25,632.4300
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2020/05/25,9.5400
ADT Security Services Canada Inc. – Services de sécurité ADT Canada Inc.,Protection and Alarm Monitoring (Member's Office Budget),2020/06/02,515.8800
ADT Security Services Canada Inc. – Services de sécurité ADT Canada Inc.,Protection and Alarm Monitoring (Member's Office Budget),2020/06/02,515.8800
Staples (277),Toner,2020/06/09,128.9700
Bell Aliant,Cable and Internet Fees,2020/06/15,123.0500
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/06/16,85.3900
Staples (211),Office Furniture and Fixtures,2020/06/19,359.9800
SEASIDE TOURISM & BUSINESS ASSOCIATION,Advertising,2020/06/21,100.0000
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/06/23,49.8000
Advocate media Inc.,Advertising,2020/07/01,40.0000
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,273.7200
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/07/01,42.2000
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/07/01,149.5300
Sheet Harbour Chamber of Commerce,Advertising,2020/07/01,500.0000
EASTLINK,Cable and Internet Fees,2020/07/10,199.9500
Lismore & District Community Hall,Advertising,2020/07/10,50.0000
Staples Online,Toner,2020/07/14,136.9800
Staples Online,"Office Supplies, Stationery and Accessories",2020/07/14,21.9400
Bell Aliant,Cable and Internet Fees,2020/07/15,120.9500
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,15.6100
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/07/22,15.1600
Canadian Tire,"Office Supplies, Stationery and Accessories",2020/07/24,23.9400
Maxwell Promotional Products,Promotional Items,2020/07/29,2800.0000
Grand & Toy,"Other Furniture, Fixtures and Furnishings",2020/07/31,105.6500
Grand & Toy,Cleaning Products,2020/07/31,11.6700
Grand & Toy,Bulk Paper Purchases,2020/07/31,44.7000
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/07/31,44.6700
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/08/01,171.6000
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/08/01,273.7200
MACOUGALL REAL ESTATE LIMITED,Office Rental and Related Fees,2020/08/01,1250.0000
EASTLINK,Cable and Internet Fees,2020/08/10,206.8400
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/08/13,150.0500
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/08/24,24.8600
THIS IS MARKETING,Web Site Hosting/Domain Name,2020/08/24,45.9800
Advocate media Inc.,Advertising,2020/08/26,75.0000
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/09/01,273.7200
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/09/01,81.9200
MACOUGALL REAL ESTATE LIMITED,Office Rental and Related Fees,2020/09/01,1250.0000
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/09/01,148.0600
Bell Aliant,Cable and Internet Fees,2020/09/15,261.4400
Canada Post – Postes Canada,Courier Services,2020/09/23,21.6000
Bridgeview Square Limited,Office Rental and Related Fees,2020/10/01,1700.0000
MACOUGALL REAL ESTATE LIMITED,Office Rental and Related Fees,2020/10/01,1250.0000
