"Members – Detailed Contract Expenditures Report – Romanado, Sherry – Q2 2021"
Supplier,Description,Date,Total
Vidéotron,Internet (COVID19),2020/02/28,40.9500
Vidéotron,Internet (COVID19),2020/03/06,36.9500
Shred-it,Shredding,2020/03/22,83.7000
Vidéotron,Internet (COVID19),2020/04/03,40.9500
Vidéotron,Internet (COVID19),2020/04/03,36.9500
Vidéotron,Internet (COVID19),2020/05/01,40.9500
Vidéotron,Internet (COVID19),2020/05/08,46.0000
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/05/25,210.8100
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2020/05/25,3.1800
Bell,Cable and Internet,2020/05/28,93.9500
Canada Post,Postage and Parcel Post,2020/06/15,7.3800
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/06/16,85.3900
Shred-it,Shredding,2020/06/22,75.7700
"FM 103,3 LA RADIO ALLUMÉE",Advertising,2020/06/23,850.0000
Lucas & Voigt,Advertising,2020/06/23,5050.0000
Bell,Cable and Internet,2020/06/28,93.9500
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/06/30,4.6800
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/07/01,8.3000
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,153.3800
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/07/01,149.5200
Northern Micro Inc.,Computer Equipment – Small – Desktop/Personal/Portable/Keyboard,2020/07/09,44.5600
Vidéotron,Cable and Internet Fees,2020/07/10,139.8500
GraVité Média,Advertising,2020/07/11,275.0000
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/13,84.8100
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,7.5200
Canada Post,Postage and Parcel Post,2020/07/22,7.3800
Shred-it,Shredding,2020/07/22,76.6500
Bell,Cable and Internet,2020/07/28,93.9500
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/07/31,155.1300
Grand & Toy,Cleaning Products,2020/07/31,210.5300
Grand & Toy,Other Consumable Supplies From Stores,2020/07/31,61.3500
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/08/01,22.7000
Bell Mobility – Bell Mobilité,Voice and data roaming fees for mobile devices,2020/08/01,25.0000
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/08/01,153.3800
CORPORATION FINANCIERE IMMOCREDIT INC.,Office Rental and Related Fees,2020/08/01,2840.0900
Indigo,"Printed Matter, Books, Newspapers and Subscriptions",2020/08/04,48.0600
Globe and Mail,"Printed Matter, Books, Newspapers and Subscriptions",2020/08/06,35.9600
Association de soccer de Greenfield Park,Advertising,2020/08/07,500.0000
Vidéotron,Cable and Internet Fees,2020/08/07,139.8500
"Mike Reid Softball Tournament, The",Advertising,2020/08/08,500.0000
Metro Plus Bellemare,Cleaning Products,2020/08/11,5.9900
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/08/13,150.0500
Shred-it,Shredding,2020/08/22,76.6500
Club des Lions Greenfield Park,Advertising,2020/08/29,500.0000
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/09/01,2.2000
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/09/01,153.3800
CORPORATION FINANCIERE IMMOCREDIT INC.,Office Rental and Related Fees,2020/09/01,2840.0900
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/09/01,148.0500
Vidéotron,Cable and Internet Fees,2020/09/11,139.8500
Canada Post – Postes Canada,Courier Services,2020/09/23,6.0300
Canada Post – Postes Canada,Courier Services,2020/09/23,19.4700
Canada Post – Postes Canada,Courier Services,2020/09/23,7.0800
Canada Post – Postes Canada,Courier Services,2020/09/23,13.0200
Canada Post – Postes Canada,Courier Services,2020/09/23,6.0600
Canada Post – Postes Canada,Courier Services,2020/09/23,7.6100
CORPORATION FINANCIERE IMMOCREDIT INC.,Office Rental and Related Fees,2020/10/01,2840.0900
