"Members – Detailed Travel Expenditures Report – Julian, Peter – Q2 2021"
Claim,Travel start date,Travel end date,Traveller Name,Traveller Type,Purpose of Travel,Dates,Departure,Destination,Transportation,Accommodations,Meals and Incidentals,Points Reg.,Points Spec.,Points U.S.A.,Total
T0203923,2020/03/29,2020/06/27,,,,,,,0.0000,130.5600,0.0000,0,0,0,130.5600
T0203923,2020/03/29,2020/06/27,"Julian, Peter",Member,Secondary Residence,2020/03/29,Ottawa,Ottawa,,,,,,,
T0203923,2020/03/29,2020/06/27,"Julian, Peter",Member,Secondary Residence,2020/05/28,Ottawa,Ottawa,,,,,,,
T0203923,2020/03/29,2020/06/27,"Julian, Peter",Member,Secondary Residence,2020/04/28,Ottawa,Ottawa,,,,,,,
T0203922,2020/07/06,2020/07/09,,,,,,,2350.8500,0.0000,312.9900,1.0000,0,0,2663.8400
T0203922,2020/07/06,2020/07/09,"Julian, Peter",Member,To travel to/from constituency and Ottawa,2020/07/06,New Westminster,Ottawa,,,,,,,
T0203922,2020/07/06,2020/07/09,"Julian, Peter",Member,To travel to/from constituency and Ottawa,2020/07/09,Ottawa,New Westminster,,,,,,,
200430734,2020/08/01,2020/08/31,,,,,,,0.0000,1735.0000,0.0000,0,0,0,1735.0000
200430734,2020/08/01,2020/08/31,"Julian, Peter",Member,Secondary Residence,2020/08/01,OTTAWA,OTTAWA,,,,,,,
200437217,2020/09/01,2020/09/30,,,,,,,0.0000,1735.0000,0.0000,0,0,0,1735.0000
200437217,2020/09/01,2020/09/30,"Julian, Peter",Member,Secondary Residence,2020/09/01,OTTAWA,OTTAWA,,,,,,,
200442078,2020/10/01,2020/10/31,,,,,,,0.0000,1735.0000,0.0000,0,0,0,1735.0000
200442078,2020/10/01,2020/10/31,"Julian, Peter",Member,Secondary Residence,2020/10/01,OTTAWA,OTTAWA,,,,,,,
