"Members – Detailed Contract Expenditures Report – Kram, Michael – Q2 2021"
Supplier,Description,Date,Total
Canada Post,Postage and Parcel Post,2020/04/04,32.1400
STERLING MARKING PRODUCTS INC,"Office Supplies, Stationery and Accessories",2020/06/01,24.8000
Staples,"Office Supplies, Stationery and Accessories",2020/06/09,27.4800
SASKENERGY,Public Utilities,2020/06/17,116.0600
SASKPOWER,Public Utilities,2020/06/17,117.1400
"HOSPITAL ACTIVITY BOOK FOR CHILDREN, THE",Advertising,2020/06/18,253.3400
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,128.9200
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/07/01,8.0000
DMH Media Services,Communications Officer,2020/07/03,7666.6700
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/13,21.5600
City of Regina,Public Utilities,2020/07/14,227.8200
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,4.5000
Canada Post – Postes Canada,Postage and Parcel Post,2020/07/20,105.7000
SASKPOWER,Public Utilities,2020/07/20,130.4100
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/07/22,12.5000
Canada Post,Postage and Parcel Post,2020/07/30,18.4900
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/08/01,8.0000
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/08/01,128.9200
Riverbend Joint Venture,Office Rental and Related Fees,2020/08/01,3165.0000
DMH Media Services,Communications Officer,2020/08/04,7666.6700
Canada Post,Courier Services,2020/08/07,56.1200
Staples,"Office Supplies, Stationery and Accessories",2020/08/13,6.7900
Canada Post,Postage and Parcel Post,2020/08/15,16.4400
City of Regina,Public Utilities,2020/08/17,76.8000
SASKPOWER,Public Utilities,2020/08/20,146.8400
Canada Post,Postage and Parcel Post,2020/08/22,29.9600
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/08/24,8.8000
Postmedia Network Inc.,Advertising,2020/08/31,648.0000
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/09/01,128.9200
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/09/01,2.0000
Riverbend Joint Venture,Office Rental and Related Fees,2020/09/01,3165.0000
DMH Media Services,Communications Officer,2020/09/09,7666.6700
House of Commons – Chambre des communes,Householders – Paper Recovery,2020/09/18,22.1500
Canada Post – Postes Canada,Courier Services,2020/09/23,19.9100
Riverbend Joint Venture,Office Rental and Related Fees,2020/10/01,3165.0000
