"Members – Detailed Contract Expenditures Report – Duvall, Scott – Q2 2021"
Supplier,Description,Date,Total
Star Metroland Media,Advertising,2019/12/01,209.0000
Jeans Flower Shop,Gifts given as a matter of protocol,2020/03/24,90.0000
Star Metroland Media,Advertising,2020/04/05,329.0000
Jeans Flower Shop,Gifts given as a matter of protocol,2020/04/24,99.9500
Star Metroland Media,Advertising,2020/05/03,425.0000
Canada Post,Courier Services,2020/05/04,12.7600
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2020/05/25,3.1800
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/05/25,210.8100
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/06/01,16.7900
Universal Promotions,Advertising,2020/06/04,2554.5000
"MACGOWAN, ROSE",Janitorial Services and Maintenance,2020/06/07,200.0000
Canada Computers,Computer Equipment,2020/06/15,22.9900
Canada Post,Courier Services,2020/06/16,12.5100
Star Metroland Media,Advertising,2020/06/21,289.0000
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/06/23,27.0400
Canadian Tire,"Office Supplies, Stationery and Accessories",2020/06/27,7.3800
"Régional Hamilton-Niagara, Le",Advertising,2020/06/30,450.0000
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/07/01,376.7000
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,184.0000
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/07/01,16.7900
Canada Post,Courier Services,2020/07/03,12.5100
Alectra Utilities Corporation,Public Utilities,2020/07/05,148.3100
Star Metroland Media,Advertising,2020/07/05,257.5000
Maximum Pest Control Services Inc.,Janitorial Services and Maintenance,2020/07/09,42.5000
"MACGOWAN, ROSE",Janitorial Services and Maintenance,2020/07/12,200.0000
"Mockler, Kathleen",Office Assistant,2020/07/12,1120.0000
Nationbuilder,Professional Communication Services,2020/07/15,120.7500
Chapters,"Printed Matter, Books, Newspapers and Subscriptions",2020/07/17,45.9500
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,8.7700
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/07/22,73.1200
Venture 2000,Repair of Computer Equipment and Peripherals,2020/07/23,135.0000
Canadian Tire,"Safety Supplies (fire extinguishers, first aid kits)",2020/07/25,139.3300
1892417 Ontario Inc.,Office Rental and Related Fees,2020/08/01,1790.7400
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/08/01,372.4500
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/08/01,184.0000
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/08/01,16.7900
NIAGARA ESCARPMENT VIEWS,Advertising,2020/08/03,449.0000
"Ultimate Organizers, The",Janitorial Services and Maintenance,2020/08/03,217.5000
Alectra Utilities Corporation,Public Utilities,2020/08/05,193.9300
Staples,"Office Supplies, Stationery and Accessories",2020/08/07,24.9900
"Mockler, Kathleen",Office Assistant,2020/08/08,1120.0000
Nationbuilder,Professional Communication Services,2020/08/15,119.1500
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/08/24,61.0000
Enbridge,Public Utilities,2020/08/26,14.2400
Enbridge,Public Utilities,2020/08/26,16.0900
Rolling Thunder,Toner,2020/08/27,1156.0000
Grand & Toy,Office Furniture and Fixtures,2020/08/31,79.2200
Grand & Toy,Bulk Paper Purchases,2020/08/31,89.4000
Grand & Toy,Cleaning Products,2020/08/31,39.9800
"Ultimate Organizers, The",Janitorial Services and Maintenance,2020/08/31,609.0000
1892417 Ontario Inc.,Office Rental and Related Fees,2020/09/01,1790.7400
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/09/01,364.1900
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/09/01,184.0000
Bell Mobility – Bell Mobilité,Long Distance,2020/09/01,0.2400
Old Navy,"Safety Supplies (fire extinguishers, first aid kits)",2020/09/01,15.0000
Maximum Pest Control Services Inc.,Janitorial Services and Maintenance,2020/09/03,42.5000
Alectra Utilities Corporation,Public Utilities,2020/09/04,133.3200
"Mockler, Kathleen",Office Assistant,2020/09/04,1120.0000
Nationbuilder,Professional Communication Services,2020/09/15,119.1500
The Source,"Office Supplies, Stationery and Accessories",2020/09/15,94.9700
Canada Post – Postes Canada,Courier Services,2020/09/23,22.0200
Canada Post – Postes Canada,Postage and Parcel Post,2020/09/25,102.7000
1892417 Ontario Inc.,Office Rental and Related Fees,2020/10/01,1790.7400
