"Members – Detailed Travel Expenditures Report – Rayes, Alain – Q2 2021"
Claim,Travel start date,Travel end date,Traveller Name,Traveller Type,Purpose of Travel,Dates,Departure,Destination,Transportation,Accommodations,Meals and Incidentals,Points Reg.,Points Spec.,Points U.S.A.,Total
T0202568,2020/06/15,2020/06/19,,,,,,,343.1200,0.0000,427.1000,1.0000,0,0,770.2200
T0202568,2020/06/15,2020/06/19,"Rayes, Alain",Member,To travel to/from constituency and Ottawa,2020/06/15,Victoriaville,Ottawa,,,,,,,
T0202568,2020/06/15,2020/06/19,"Rayes, Alain",Member,To travel to/from constituency and Ottawa,2020/06/19,Ottawa,Victoriaville,,,,,,,
T0202943,2020/06/29,2020/07/03,,,,,,,54.0800,0.0000,0.0000,0.0000,0,0,54.0800
T0202943,2020/06/29,2020/07/03,"Tardif, Annie",Employee,To attend a constituency or community event,2020/06/29,Victoriaville,Warwick,,,,,,,
T0202943,2020/06/29,2020/07/03,"Tardif, Annie",Employee,To attend a constituency or community event,2020/06/29,Warwick,Victoriaville,,,,,,,
T0202943,2020/06/29,2020/07/03,"Tardif, Annie",Employee,To attend a constituency or community event,2020/07/03,Victoriaville,Saints-Martyrs-Canadiens,,,,,,,
T0202943,2020/06/29,2020/07/03,"Tardif, Annie",Employee,To attend a constituency or community event,2020/07/03,Saints-Martyrs-Canadiens,Victoriaville,,,,,,,
T0202777,2020/07/02,2020/07/03,,,,,,,330.2400,0.0000,48.3400,1.0000,0,0,378.5800
T0202777,2020/07/02,2020/07/03,"Tardif, Antoine",Employee,To travel to/from constituency and Ottawa,2020/07/02,Ottawa,Victoriaville,,,,,,,
T0202777,2020/07/02,2020/07/03,"Tardif, Antoine",Employee,To travel to/from constituency and Ottawa,2020/07/03,Victoriaville,Ottawa,,,,,,,
T0202992,2020/07/07,2020/07/09,,,,,,,330.2400,0.0000,212.0500,1.0000,0,0,542.2900
T0202992,2020/07/07,2020/07/09,"Rayes, Alain",Member,To travel to/from constituency and Ottawa,2020/07/07,Victoriaville,Ottawa,,,,,,,
T0202992,2020/07/07,2020/07/09,"Rayes, Alain",Member,To travel to/from constituency and Ottawa,2020/07/09,Ottawa,Victoriaville,,,,,,,
T0202993,2020/07/08,2020/07/08,,,,,,,40.2000,0.0000,0.0000,0.0000,0,0,40.2000
