"Members – Detailed Contract Expenditures Report – McPherson, Heather – Q2 2021"
Supplier,Description,Date,Total
Rogers,Internet (COVID19),2020/03/08,20.0000
Bell,Internet (COVID19),2020/03/23,12.9700
Artistic Sign Service Alberta Ltd,Signage,2020/04/01,1800.0000
Staples,Toner,2020/04/21,57.9900
Bell,Internet (COVID19),2020/04/23,12.9700
Rogers,Internet (COVID19),2020/05/01,20.0000
"Peace Hills Insurance ",Constituency Office Insurance,2020/05/04,930.0000
Strathcona Spirits,Consumable Items for Constituency Offices (COVID19),2020/05/11,68.0000
Bell,Internet (COVID19),2020/05/23,12.9700
Rogers,Internet (COVID19),2020/06/01,20.0000
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/06/01,123.7500
Alberta Native News,Advertising,2020/06/04,360.2500
Staples,"Office Supplies, Stationery and Accessories",2020/06/17,124.2700
House of Trophies Company,Gifts given as a matter of protocol,2020/06/19,23.0000
Liberty Security Systems,Protection and Alarm Monitoring (Member's Office Budget),2020/06/21,39.9900
Shaw Direct,Cable and Internet Fees,2020/06/21,201.0000
Belgravia Community League,Advertising,2020/06/22,75.0000
Unbelts,Consumable Items for Constituency Offices (COVID19),2020/06/22,807.0000
Bell,Internet (COVID19),2020/06/23,12.9700
Picture Engine Editing Service Inc.,Photographic Equipment,2020/06/23,623.6900
Picture Engine Editing Service Inc.,Photography and Video Services,2020/06/23,2000.0000
Rat Creek Design Incorporated,Professional Communication Services,2020/06/23,1000.0000
Subprint,External Printing Costs,2020/06/25,200.0000
Dollarama,"Office Supplies, Stationery and Accessories",2020/06/30,3.7500
Dollarama,Promotional Items,2020/06/30,50.0500
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/06/30,1014.1200
IGA,Consumable Items for Constituency Offices (COVID19),2020/06/30,9.2800
Strathcona Spirits,Consumable Items for Constituency Offices (COVID19),2020/06/30,40.9600
TRADE CENTRE SOUTH LTD.,Public Utilities,2020/06/30,187.2900
ALBERTANER,Advertising,2020/07/01,125.0000
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/07/01,12.0000
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,96.4400
Executive Mat,Janitorial Services and Maintenance,2020/07/01,56.2900
Rogers,Internet (COVID19),2020/07/01,20.0000
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/07/01,123.7500
"Facebook ",Advertising,2020/07/02,71.7300
Calder Publications,Advertising,2020/07/04,204.0000
McKernan District Community League,Advertising,2020/07/07,40.0000
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/13,16.7700
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,2.3700
Liberty Security Systems Inc.,Protection and Alarm Monitoring (Member's Office Budget),2020/07/21,39.9900
Shaw Direct,Cable and Internet Fees,2020/07/21,201.0000
Strathearn Community League,Public Meeting Room Rentals,2020/07/23,150.0000
Bannerz,Signage,2020/07/29,106.8200
TRADE CENTRE SOUTH LTD.,Public Utilities,2020/07/30,169.4600
Vivid Print,"Office Supplies, Stationery and Accessories",2020/07/30,97.0000
Jag Creeations,Photography and Video Services,2020/07/31,125.0000
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/08/01,2.0000
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/08/01,96.4400
CITY OF EDMONTON,Advertising,2020/08/01,2479.1900
Executive Mat Service Ltd.,Janitorial Services and Maintenance,2020/08/01,56.2900
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/08/01,123.7500
TRADE CENTRE SOUTH LTD.,Office Rental and Related Fees,2020/08/01,2232.7500
Twin Parks Community League,Advertising,2020/08/01,15.0000
