"Members – Detailed Contract Expenditures Report – Harder, Rachael – Q2 2021"
Supplier,Description,Date,Total
Costco,Cleaning Products,2020/04/23,17.9900
Dollarama,Cleaning Products,2020/04/23,2.5000
Staples,"Office Supplies, Stationery and Accessories",2020/05/19,21.9900
Canada Post,Postage and Parcel Post,2020/05/27,50.1500
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/06/01,46.7500
The Medicine Shoppe Pharmacy,Consumable Items for Constituency Offices (COVID19),2020/06/12,40.0000
Canadian Tire,"Office Supplies, Stationery and Accessories",2020/06/15,11.9900
City of Lethbridge,Public Utilities,2020/06/15,177.1300
Staples,"Office Supplies, Stationery and Accessories",2020/06/15,49.9900
Direct Energy Regulated Services,Public Utilities,2020/06/16,74.1000
Nationbuilder,Web Site Hosting/Domain Name,2020/06/16,585.2000
Paradies Lagardere YYZ,Voice Communication Equipment,2020/06/17,119.9700
Amazon,"Printed Matter, Books, Newspapers and Subscriptions",2020/06/25,123.6700
Amazon,"Printed Matter, Books, Newspapers and Subscriptions",2020/06/25,84.4600
NORD-BRIDGE SENIOR CITIZEN ASSOCIATION,Advertising,2020/06/26,318.7500
London Drugs,"Office Supplies, Stationery and Accessories",2020/06/27,31.3100
Costco,Cleaning Products,2020/06/29,54.0600
Staples,"Office Supplies, Stationery and Accessories",2020/06/29,91.2200
Zoom,Licence Renewal,2020/06/29,87.0000
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/06/30,17.4600
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/07/01,735.8000
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,128.8800
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/07/01,46.7500
Shaw Direct,Cable and Internet Fees,2020/07/03,132.9500
CITY OF LETHBRIDGE,Public Utilities,2020/07/16,201.8100
NationBuilder,Licence Renewal,2020/07/16,583.7400
Direct Energy Regulated Services,Public Utilities,2020/07/17,46.8800
Friesen Plastics Inc,Constituency Office Reconfigurations and Fixtures (COVID19),2020/07/17,225.0000
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,1.3200
Shopper's Drug Mart,Cleaning Products,2020/07/21,5.4900
Amazon,Consumable Items for Constituency Offices (COVID19),2020/07/22,129.9000
Breathe Easy Heating and Air Conditioning,"Repair of Heating, Air Conditioning and Refrigeration Equipment",2020/07/29,117.0000
Zoom,Licence Renewal,2020/07/29,87.0000
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/08/01,128.8800
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/08/01,596.1400
BURDETT STREET HOLDINGS INC.,Office Rental and Related Fees,2020/08/01,2592.1600
