"Members – Detailed Travel Expenditures Report – Carr, Jim – Q2 2021"
Claim,Travel start date,Travel end date,Traveller Name,Traveller Type,Purpose of Travel,Dates,Departure,Destination,Transportation,Accommodations,Meals and Incidentals,Points Reg.,Points Spec.,Points U.S.A.,Total
T0203405,2019/06/25,2019/10/21,,,,,,,0.0000,117.1000,0.0000,0,0,0,117.1000
T0203405,2019/06/25,2019/10/21,"Carr, Jim",Member,Secondary Residence,2019/09/25,Ottawa,Ottawa,,,,,,,
T0203405,2019/06/25,2019/10/21,"Carr, Jim",Member,Secondary Residence,2019/08/26,Ottawa,Ottawa,,,,,,,
T0203405,2019/06/25,2019/10/21,"Carr, Jim",Member,Secondary Residence,2019/06/25,Ottawa,Ottawa,,,,,,,
T0203405,2019/06/25,2019/10/21,"Carr, Jim",Member,Secondary Residence,2019/07/25,Ottawa,Ottawa,,,,,,,
T0203372,2019/10/22,2020/03/24,,,,,,,0.0000,182.8000,0.0000,0,0,0,182.8000
T0203372,2019/10/22,2020/03/24,"Carr, Jim",Member,Secondary Residence,2019/10/22,Ottawa,Ottawa,,,,,,,
T0203372,2019/10/22,2020/03/24,"Carr, Jim",Member,Secondary Residence,2019/10/28,Ottawa,Ottawa,,,,,,,
T0203372,2019/10/22,2020/03/24,"Carr, Jim",Member,Secondary Residence,2019/11/26,Ottawa,Ottawa,,,,,,,
T0203372,2019/10/22,2020/03/24,"Carr, Jim",Member,Secondary Residence,2019/12/24,Ottawa,Ottawa,,,,,,,
T0203372,2019/10/22,2020/03/24,"Carr, Jim",Member,Secondary Residence,2020/01/23,Ottawa,Ottawa,,,,,,,
T0203372,2019/10/22,2020/03/24,"Carr, Jim",Member,Secondary Residence,2020/02/23,Ottawa,Ottawa,,,,,,,
T0203246,2020/03/24,2020/05/24,,,,,,,0.0000,113.5500,0.0000,0,0,0,113.5500
T0203246,2020/03/24,2020/05/24,"Carr, Jim",Member,Secondary Residence,2020/03/24,Ottawa,Ottawa,,,,,,,
T0203246,2020/03/24,2020/05/24,"Carr, Jim",Member,Secondary Residence,2020/05/24,Ottawa,Ottawa,,,,,,,
T0203246,2020/03/24,2020/05/24,"Carr, Jim",Member,Secondary Residence,2020/04/24,Ottawa,Ottawa,,,,,,,
T0203851,2020/06/24,2020/07/24,,,,,,,0.0000,35.9200,0.0000,0,0,0,35.9200
T0203851,2020/06/24,2020/07/24,"Carr, Jim",Member,Secondary Residence,2020/06/24,Ottawa,Ottawa,,,,,,,
200430685,2020/08/01,2020/08/31,,,,,,,0.0000,2092.1700,0.0000,0,0,0,2092.1700
200430685,2020/08/01,2020/08/31,"Carr, Jim",Member,Secondary Residence,2020/08/01,OTTAWA,OTTAWA,,,,,,,
200437168,2020/09/01,2020/09/30,,,,,,,0.0000,2092.1700,0.0000,0,0,0,2092.1700
200437168,2020/09/01,2020/09/30,"Carr, Jim",Member,Secondary Residence,2020/09/01,OTTAWA,OTTAWA,,,,,,,
200442029,2020/10/01,2020/10/31,,,,,,,0.0000,2092.1700,0.0000,0,0,0,2092.1700
200442029,2020/10/01,2020/10/31,"Carr, Jim",Member,Secondary Residence,2020/10/01,OTTAWA,OTTAWA,,,,,,,
