"Members – Detailed Contract Expenditures Report – Poilievre, Pierre – Q2 2021"
Supplier,Description,Date,Total
"Lalli, Michael",Information Technology (IT) Support Officer,2020/04/02,397.5000
"Bell Canada ",Monthly Phone Service,2020/04/04,92.5400
Mailchimp,Professional Communication Services,2020/04/09,246.9100
Rogers,Cable and Internet Fees,2020/04/09,181.4000
"Apple store subscriptions ","Printed Matter, Books, Newspapers and Subscriptions",2020/04/11,47.9800
The telegraph,"Printed Matter, Books, Newspapers and Subscriptions",2020/04/11,5.5800
Cyrus Marketing,Photography and Video Services,2020/04/13,572.8800
Ottawa Community Voice Publishing Inc.,Advertising,2020/04/16,232.0000
MIGEOTTE & MIGEOTTE TRADUCTION INC.,Translation Services,2020/04/18,198.4000
The telegraph,"Printed Matter, Books, Newspapers and Subscriptions",2020/04/25,2.7900
Bloomberg,"Printed Matter, Books, Newspapers and Subscriptions",2020/04/28,44.9900
Blacklock's Reporter,"Printed Matter, Books, Newspapers and Subscriptions",2020/05/01,314.0000
Bell Canada,Monthly Phone Service,2020/05/04,44.2200
Ottawa Community Voice Publishing Inc.,Advertising,2020/05/07,232.0000
Enbridge,Public Utilities,2020/05/08,59.8800
Mailchimp,Professional Communication Services,2020/05/09,245.5300
Rogers,Cable and Internet Fees,2020/05/09,152.9900
Press reader,"Printed Matter, Books, Newspapers and Subscriptions",2020/05/11,39.9900
"Microsoft office ","Printed Matter, Books, Newspapers and Subscriptions",2020/05/16,7.9900
The Telegraph,"Printed Matter, Books, Newspapers and Subscriptions",2020/05/16,2.7900
The Telegraph,"Printed Matter, Books, Newspapers and Subscriptions",2020/05/28,2.7900
"Mill Street Florist ",Gifts given as a matter of protocol,2020/05/29,140.0000
"Lalli, Michael",Information Technology (IT) Support Officer,2020/06/01,345.0000
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/06/01,16.7900
Bell Canada,Monthly Phone Service,2020/06/04,44.2200
Ottawa Community Voice Publishing Inc.,Advertising,2020/06/04,232.0000
The Telegraph,"Printed Matter, Books, Newspapers and Subscriptions",2020/06/04,2.7900
Enbridge,Public Utilities,2020/06/09,43.2200
