"Members – Detailed Contract Expenditures Report – McLeod, Michael – Q2 2021"
Supplier,Description,Date,Total
CREATIVE BASICS,"Office Supplies, Stationery and Accessories",2020/04/27,65.9700
NORTHERN NEWS SERVICES,Advertising,2020/04/30,93.1500
NORTHERN NEWS SERVICES,Advertising,2020/05/23,356.8800
UP HERE PUBLISHING LTD.,Advertising,2020/06/07,650.0000
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/06/16,85.3900
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/07/01,24.0000
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,208.2000
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/07/01,149.5300
Cabin Radio,Advertising,2020/07/16,300.0000
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,1.2500
Staples #317 Yellowknife,"Office Supplies, Stationery and Accessories",2020/07/31,24.9900
Staples #317 Yellowknife,Toner,2020/07/31,63.9900
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/08/01,18.0000
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/08/01,187.4000
NUNASI CORPORATION,Office Rental and Related Fees,2020/08/01,2343.9500
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/08/13,150.0500
CREATIVE BASICS,"Office Supplies, Stationery and Accessories",2020/08/18,69.9900
CREATIVE BASICS,Cleaning Products,2020/08/18,17.9400
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/09/01,187.4000
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/09/01,24.0000
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/09/01,148.0500
NUNASI CORPORATION,Office Rental and Related Fees,2020/09/01,2343.9500
UP HERE PUBLISHING LTD.,Advertising,2020/09/07,625.0000
Staples #317 Yellowknife,Toner,2020/09/16,1135.8800
Canada Post – Postes Canada,Courier Services,2020/09/23,5.3700
Canada Post – Postes Canada,Courier Services,2020/09/23,5.2700
Canada Post – Postes Canada,Courier Services,2020/09/23,12.8100
Canada Post – Postes Canada,Courier Services,2020/09/23,6.7200
Canada Post – Postes Canada,Courier Services,2020/09/23,5.1700
Canada Post – Postes Canada,Courier Services,2020/09/23,7.4700
Canada Post – Postes Canada,Courier Services,2020/09/23,6.8100
Canada Post – Postes Canada,Courier Services,2020/09/23,4.9600
Canada Post – Postes Canada,Courier Services,2020/09/23,6.9500
Northern Micro Inc.,Computer Equipment – Small – Desktop/Personal/Portable/Keyboard,2020/09/25,1601.0000
NUNASI CORPORATION,Office Rental and Related Fees,2020/10/01,2343.9500
