"Members – Detailed Contract Expenditures Report – McKay, John – Q2 2021"
Supplier,Description,Date,Total
Toronto Hydro-Electric Systems Ltd.,Public Utilities,2020/03/18,195.8300
ENBRIDGE GAS DISTRIBUTION INC.,Public Utilities,2020/03/19,476.6300
Bluffs Monitor,Advertising,2020/03/20,90.0000
Hi-Rise Newspaper,Advertising,2020/03/25,102.0000
Veronica Kameka,Janitorial Services and Maintenance,2020/03/27,70.0000
PRIMECONTACT INC.,Professional Communication Services,2020/04/03,575.3600
ENBRIDGE GAS DISTRIBUTION INC.,Public Utilities,2020/04/20,246.3200
Toronto Hydro-Electric Systems Ltd.,Public Utilities,2020/04/21,191.8300
Veronica Kameka,Janitorial Services and Maintenance,2020/04/28,70.0000
ENBRIDGE GAS DISTRIBUTION INC.,Public Utilities,2020/05/20,427.4900
Toronto Hydro-Electric Systems Ltd.,Public Utilities,2020/05/22,154.7200
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/05/25,210.8200
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2020/05/25,3.1800
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/06/01,187.6900
Wawanesa Insurance,Constituency Office Insurance,2020/06/03,94.5500
Bluffs Monitor,Advertising,2020/06/16,90.0000
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/06/16,85.3900
ENBRIDGE GAS DISTRIBUTION INC.,Public Utilities,2020/06/18,99.7200
Toronto Hydro-Electric Systems Ltd.,Public Utilities,2020/06/18,170.0600
4 OFFICE AUTOMATION LTD.,Photocopier Rental and Related Costs,2020/06/29,65.0800
Hi-Rise Newspaper,Advertising,2020/06/30,102.0000
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/07/01,149.5300
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/07/01,217.5400
Veronica Kameka,Janitorial Services and Maintenance,2020/07/03,70.0000
Star Metroland Media,Advertising,2020/07/08,447.8600
Mailchimp,Professional Communication Services,2020/07/12,82.4100
Rogers,Cable and Internet Fees,2020/07/12,305.9800
Wawanesa Insurance,Constituency Office Insurance,2020/07/14,94.5500
Bluffs Monitor,Advertising,2020/07/17,101.7000
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,46.4800
Toronto Hydro-Electric Systems Ltd.,Public Utilities,2020/07/19,305.9700
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/07/22,5.6000
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/07/31,39.9800
Wawanesa Insurance,Constituency Office Insurance,2020/07/31,98.1300
1113959 ONTARIO INC.,Office Rental and Related Fees,2020/08/01,3358.6700
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/08/01,224.6900
Hi-Rise Newspaper,Advertising,2020/08/07,115.2600
Mailchimp,Professional Communication Services,2020/08/12,80.7800
Rogers,Cable and Internet Fees,2020/08/12,152.9900
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/08/13,150.0500
ENBRIDGE GAS DISTRIBUTION INC.,Public Utilities,2020/08/19,196.4600
Toronto Hydro-Electric Systems Ltd.,Public Utilities,2020/08/19,240.1700
"Cupido, Amanda",Professional Communication Services,2020/08/24,1250.0000
1113959 ONTARIO INC.,Office Rental and Related Fees,2020/09/01,3358.6700
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/09/01,148.0500
Hi-Rise Newspaper,Advertising,2020/09/05,115.2600
Rogers,Data Plans for iPad and PlayBook,2020/09/06,90.5400
Mailchimp,Professional Communication Services,2020/09/12,79.8100
ENBRIDGE GAS DISTRIBUTION INC.,Public Utilities,2020/09/21,75.0700
Canada Post – Postes Canada,Courier Services,2020/09/23,15.4400
1113959 ONTARIO INC.,Office Rental and Related Fees,2020/10/01,3358.6700
