"Members – Detailed Contract Expenditures Report – Lauzon, Stéphane – Q2 2021"
Supplier,Description,Date,Total
"REVIEW, THE",Advertising,2020/04/01,469.0000
Vidéotron,Internet (COVID19),2020/04/10,55.9500
Vidéotron,Internet (COVID19),2020/05/08,55.9500
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/05/25,843.2400
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2020/05/25,12.7200
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/06/01,25.5000
Vidéotron,Internet (COVID19),2020/06/12,55.9500
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/06/16,85.3900
"Argenteuil, l'",Advertising,2020/06/19,195.0000
Vidéotron s.e.n.c,Cable and Internet Fees,2020/06/19,115.9500
Vidéotron s.e.n.c,Cable and Internet Fees,2020/06/19,115.9500
"Argenteuil, l'",Advertising,2020/06/26,195.0000
ROUTE DES ARTS,Advertising,2020/06/26,500.0000
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/07/01,34.0000
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,218.3000
IN MEDIAS,Advertising,2020/07/01,350.0000
"Journal les 2 Vallées, Le",Advertising,2020/07/01,395.0000
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/07/01,149.5300
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/07/01,29.7500
Vidéotron,Internet (COVID19),2020/07/10,55.9500
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/13,38.3300
House of Commons – Chambre des communes,Householders – Paper Recovery,2020/07/14,10.5200
Corporation des affaires culturelles de Saint-André-Avellin inc.,Advertising,2020/07/15,250.0000
"ÉDITIONS MAIN STREET INC., LES",Advertising,2020/07/15,395.0000
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,0.9500
Vidéotron s.e.n.c,Cable and Internet Fees,2020/07/24,115.9500
Vidéotron s.e.n.c,Cable and Internet Fees,2020/07/24,115.9500
Bureau en Gros,Toner,2020/07/30,184.9900
9088-6003 QUEBEC INC.,Office Rental and Related Fees,2020/08/01,650.0000
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/08/01,218.3000
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/08/01,24.0000
Marché de l'Encan MJT Larose Inc.,Office Rental and Related Fees,2020/08/01,950.0000
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/08/01,29.7500
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/08/13,150.0500
Vidéotron s.e.n.c,Cable and Internet Fees,2020/08/21,115.9500
Vidéotron s.e.n.c,Cable and Internet Fees,2020/08/21,115.9500
9088-6003 QUEBEC INC.,Office Rental and Related Fees,2020/09/01,650.0000
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/09/01,34.0000
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/09/01,218.3000
Marché de l'Encan MJT Larose Inc.,Office Rental and Related Fees,2020/09/01,950.0000
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/09/01,148.0600
Centre pédiatrie sociale communauté d'Argenteuil,Advertising,2020/09/02,250.0000
IN MEDIAS,Advertising,2020/09/16,450.0000
Canada Post – Postes Canada,Postage and Parcel Post,2020/09/18,296.7100
Vidéotron s.e.n.c,Cable and Internet Fees,2020/09/18,115.9500
Vidéotron s.e.n.c,Cable and Internet Fees,2020/09/18,115.9500
9207-6959 QUÉBEC INC. DD CRÉATION,Constituency Office Reconfigurations and Fixtures (COVID19),2020/09/21,1274.9700
9207-6959 QUÉBEC INC. DD CRÉATION,Constituency Office Reconfigurations and Fixtures (COVID19),2020/09/21,524.9800
Serrurier Parson,Repair of Machinery and Office Furniture,2020/09/28,290.0000
9088-6003 QUEBEC INC.,Office Rental and Related Fees,2020/10/01,650.0000
Marché de l'Encan MJT Larose Inc.,Office Rental and Related Fees,2020/10/01,950.0000
