"Members – Detailed Travel Expenditures Report – Wilkinson, Jonathan – Q2 2021"
Claim,Travel start date,Travel end date,Traveller Name,Traveller Type,Purpose of Travel,Dates,Departure,Destination,Transportation,Accommodations,Meals and Incidentals,Points Reg.,Points Spec.,Points U.S.A.,Total
T0202501,2019/09/13,2019/09/13,,,,,,,478.1000,0.0000,0.0000,0.5000,0,0,478.1000
T0202501,2019/09/13,2019/09/13,"Hutchingame, James",Employee,To travel to/from constituency and Ottawa,2019/09/13,North Vancouver (District Municipality / Municipalité de district),Ottawa,,,,,,,
T0202502,2019/10/28,2019/10/28,,,,,,,478.1000,0.0000,0.0000,0,0.5000,0,478.1000
T0202502,2019/10/28,2019/10/28,"Hutchingame, James",Employee,Attending event with Member,2019/10/28,Vancouver,Montréal,,,,,,,
T0203247,2020/05/11,2020/06/11,,,,,,,0.0000,28.8000,0.0000,0,0,0,28.8000
T0203247,2020/05/11,2020/06/11,"Wilkinson, Jonathan",Member,Secondary Residence,2020/05/11,Ottawa,Ottawa,,,,,,,
T0204003,2020/06/11,2020/07/11,,,,,,,0.0000,32.6800,0.0000,0,0,0,32.6800
T0204003,2020/06/11,2020/07/11,"Wilkinson, Jonathan",Member,Secondary Residence,2020/06/11,Ottawa,Ottawa,,,,,,,
T0204826,2020/06/27,2020/06/27,,,,,,,478.1000,0.0000,0.0000,0.5000,0,0,478.1000
T0204826,2020/06/27,2020/06/27,"Rosnick, Kyle",Employee,To travel to/from constituency and Ottawa,2020/06/27,Ottawa,North Vancouver (City / Ville),,,,,,,
T0204600,2020/07/11,2020/07/31,,,,,,,0.0000,19.9800,0.0000,0,0,0,19.9800
T0204600,2020/07/11,2020/07/31,"Wilkinson, Jonathan",Member,Secondary Residence,2020/07/11,Ottawa,Ottawa,,,,,,,
T0205274,2020/09/24,2020/09/24,,,,,,,0.0000,1600.0000,0.0000,0,0,0,1600.0000
T0205274,2020/09/24,2020/09/24,"Wilkinson, Jonathan",Member,Secondary Residence,2020/09/24,Ottawa,Ottawa,,,,,,,
